weather_id,city_id,date,hour,condition,temperature_c
5738,8,2024-11-09,19,heavy_rain,25.2
5739,8,2024-11-10,12,clear,23.1
5740,8,2024-11-10,19,clear,30.3
5741,8,2024-11-11,12,heatwave,20.2
5742,8,2024-11-11,19,clear,31.2
5743,8,2024-11-12,12,clear,31.6
5744,8,2024-11-12,19,heatwave,29.2
5745,8,2024-11-13,12,clear,31.8
5746,8,2024-11-13,19,clear,31.6
5747,8,2024-11-14,12,clear,37.1
5748,8,2024-11-14,19,clear,20.8
5749,8,2024-11-15,12,clear,25.3
5750,8,2024-11-15,19,clear,28.9
5751,8,2024-11-16,12,clear,37.9
5752,8,2024-11-16,19,clear,31.1
5753,8,2024-11-17,12,clear,28.1
5754,8,2024-11-17,19,rain,23.0
5755,8,2024-11-18,12,clear,27.9
5756,8,2024-11-18,19,clear,28.8
5757,8,2024-11-19,12,clear,41.0
5758,8,2024-11-19,19,heatwave,25.5
5759,8,2024-11-20,12,clear,31.4
5760,8,2024-11-20,19,clear,26.5
5761,8,2024-11-21,12,clear,34.1
5762,8,2024-11-21,19,heatwave,24.8
5763,8,2024-11-22,12,clear,24.6
5764,8,2024-11-22,19,clear,35.4
5765,8,2024-11-23,12,clear,26.7
5766,8,2024-11-23,19,clear,33.3
5767,8,2024-11-24,12,heatwave,28.4
5768,8,2024-11-24,19,clear,33.0
5769,8,2024-11-25,12,clear,33.0
5770,8,2024-11-25,19,clear,25.7
5771,8,2024-11-26,12,clear,30.7
5772,8,2024-11-26,19,clear,37.4
5773,8,2024-11-27,12,clear,31.8
5774,8,2024-11-27,19,clear,29.1
5775,8,2024-11-28,12,clear,37.9
5776,8,2024-11-28,19,clear,26.8
5777,8,2024-11-29,12,clear,33.1
5778,8,2024-11-29,19,clear,32.7
5779,8,2024-11-30,12,clear,36.5
5780,8,2024-11-30,19,clear,25.4
5781,8,2024-12-01,12,clear,30.5
5782,8,2024-12-01,19,clear,35.5
5783,8,2024-12-02,12,rain,34.7
5784,8,2024-12-02,19,clear,32.5
5785,8,2024-12-03,12,clear,28.9
5786,8,2024-12-03,19,clear,30.8
5787,8,2024-12-04,12,clear,34.8
5788,8,2024-12-04,19,heatwave,30.9
5789,8,2024-12-05,12,clear,32.4
5790,8,2024-12-05,19,clear,22.6
5791,8,2024-12-06,12,clear,26.3
5792,8,2024-12-06,19,clear,31.3
5793,8,2024-12-07,12,clear,33.5
5794,8,2024-12-07,19,clear,34.7
5795,8,2024-12-08,12,clear,38.4
5796,8,2024-12-08,19,clear,27.2
5797,8,2024-12-09,12,clear,28.3
5798,8,2024-12-09,19,clear,32.3
5799,8,2024-12-10,12,clear,26.5
5800,8,2024-12-10,19,clear,33.2
5801,8,2024-12-11,12,clear,31.3
5802,8,2024-12-11,19,clear,37.5
5803,8,2024-12-12,12,clear,36.4
5804,8,2024-12-12,19,clear,25.5
5805,8,2024-12-13,12,clear,22.7
5806,8,2024-12-13,19,rain,33.3
5807,8,2024-12-14,12,clear,29.7
5808,8,2024-12-14,19,clear,34.8
5809,8,2024-12-15,12,heatwave,36.8
5810,8,2024-12-15,19,clear,31.6
5811,8,2024-12-16,12,clear,34.6
5812,8,2024-12-16,19,clear,23.9
5813,8,2024-12-17,12,clear,31.9
5814,8,2024-12-17,19,clear,24.9
5815,8,2024-12-18,12,heatwave,35.0
5816,8,2024-12-18,19,clear,28.7
5817,8,2024-12-19,12,heavy_rain,23.8
5818,8,2024-12-19,19,clear,33.4
5819,8,2024-12-20,12,clear,27.0
5820,8,2024-12-20,19,clear,25.6
5821,8,2024-12-21,12,clear,31.6
5822,8,2024-12-21,19,clear,33.5
5823,8,2024-12-22,12,clear,36.7
5824,8,2024-12-22,19,clear,30.9
5825,8,2024-12-23,12,clear,33.9
5826,8,2024-12-23,19,heavy_rain,40.7
5827,8,2024-12-24,12,clear,29.2
5828,8,2024-12-24,19,rain,24.4
5829,8,2024-12-25,12,rain,34.0
5830,8,2024-12-25,19,clear,40.6
5831,8,2024-12-26,12,clear,33.5
5832,8,2024-12-26,19,clear,23.1
5833,8,2024-12-27,12,clear,27.7
5834,8,2024-12-27,19,clear,25.3
5835,8,2024-12-28,12,clear,29.0
5836,8,2024-12-28,19,heavy_rain,29.5
5837,8,2024-12-29,12,clear,35.3
5838,8,2024-12-29,19,clear,25.7
5839,8,2024-12-30,12,clear,33.8
5840,8,2024-12-30,19,clear,35.9
5841,9,2024-01-01,12,clear,26.7
5842,9,2024-01-01,19,clear,25.2
5843,9,2024-01-02,12,clear,22.2
5844,9,2024-01-02,19,clear,28.6
5845,9,2024-01-03,12,clear,25.0
5846,9,2024-01-03,19,clear,32.1
5847,9,2024-01-04,12,clear,35.9
5848,9,2024-01-04,19,clear,35.6
5849,9,2024-01-05,12,clear,28.0
5850,9,2024-01-05,19,clear,30.5
5851,9,2024-01-06,12,clear,26.8
5852,9,2024-01-06,19,clear,24.7
5853,9,2024-01-07,12,clear,25.2
5854,9,2024-01-07,19,clear,25.9
5855,9,2024-01-08,12,clear,30.6
5856,9,2024-01-08,19,clear,34.4
5857,9,2024-01-09,12,clear,35.3
5858,9,2024-01-09,19,clear,32.6
5859,9,2024-01-10,12,rain,22.1
5860,9,2024-01-10,19,clear,24.8
5861,9,2024-01-11,12,clear,33.4
5862,9,2024-01-11,19,clear,26.9
5863,9,2024-01-12,12,clear,36.4
5864,9,2024-01-12,19,clear,29.5
5865,9,2024-01-13,12,clear,28.8
5866,9,2024-01-13,19,clear,28.7
5867,9,2024-01-14,12,clear,26.5
5868,9,2024-01-14,19,clear,24.2
5869,9,2024-01-15,12,clear,32.1
5870,9,2024-01-15,19,clear,29.6
5871,9,2024-01-16,12,clear,22.8
5872,9,2024-01-16,19,clear,30.8
5873,9,2024-01-17,12,clear,32.6
5874,9,2024-01-17,19,clear,30.3
5875,9,2024-01-18,12,clear,22.3
5876,9,2024-01-18,19,clear,21.7
5877,9,2024-01-19,12,clear,29.4
5878,9,2024-01-19,19,clear,42.0
5879,9,2024-01-20,12,clear,30.1
5880,9,2024-01-20,19,clear,25.9
5881,9,2024-01-21,12,clear,27.1
5882,9,2024-01-21,19,clear,21.1
5883,9,2024-01-22,12,clear,22.3
5884,9,2024-01-22,19,clear,33.5
5885,9,2024-01-23,12,clear,27.9
5886,9,2024-01-23,19,clear,34.3
5887,9,2024-01-24,12,clear,27.0
5888,9,2024-01-24,19,clear,23.1
5889,9,2024-01-25,12,clear,34.1
5890,9,2024-01-25,19,clear,33.7
5891,9,2024-01-26,12,heatwave,31.5
5892,9,2024-01-26,19,clear,28.1
5893,9,2024-01-27,12,clear,24.1
5894,9,2024-01-27,19,heavy_rain,27.6
5895,9,2024-01-28,12,clear,35.0
5896,9,2024-01-28,19,clear,26.3
5897,9,2024-01-29,12,clear,36.9
5898,9,2024-01-29,19,clear,29.3
5899,9,2024-01-30,12,rain,29.9
5900,9,2024-01-30,19,clear,33.2
5901,9,2024-01-31,12,clear,29.1
5902,9,2024-01-31,19,clear,35.3
5903,9,2024-02-01,12,clear,31.0
5904,9,2024-02-01,19,clear,36.3
5905,9,2024-02-02,12,rain,39.5
5906,9,2024-02-02,19,clear,35.8
5907,9,2024-02-03,12,clear,25.7
5908,9,2024-02-03,19,clear,30.7
5909,9,2024-02-04,12,heavy_rain,27.0
5910,9,2024-02-04,19,clear,27.2
5911,9,2024-02-05,12,rain,28.3
5912,9,2024-02-05,19,clear,37.6
5913,9,2024-02-06,12,clear,31.4
5914,9,2024-02-06,19,clear,29.2
5915,9,2024-02-07,12,clear,31.1
5916,9,2024-02-07,19,clear,36.8
5917,9,2024-02-08,12,heavy_rain,32.3
5918,9,2024-02-08,19,clear,27.5
5919,9,2024-02-09,12,clear,27.7
5920,9,2024-02-09,19,clear,25.1
5921,9,2024-02-10,12,heatwave,30.5
5922,9,2024-02-10,19,clear,39.8
5923,9,2024-02-11,12,clear,28.5
5924,9,2024-02-11,19,clear,31.3
5925,9,2024-02-12,12,clear,26.8
5926,9,2024-02-12,19,clear,25.7
5927,9,2024-02-13,12,clear,29.4
5928,9,2024-02-13,19,clear,27.6
5929,9,2024-02-14,12,clear,31.4
5930,9,2024-02-14,19,clear,31.0
5931,9,2024-02-15,12,clear,30.8
5932,9,2024-02-15,19,clear,31.3
5933,9,2024-02-16,12,clear,26.4
5934,9,2024-02-16,19,clear,25.3
5935,9,2024-02-17,12,clear,32.3
5936,9,2024-02-17,19,clear,30.8
5937,9,2024-02-18,12,clear,28.8
5938,9,2024-02-18,19,clear,33.7
5939,9,2024-02-19,12,clear,36.3
5940,9,2024-02-19,19,heatwave,29.2
5941,9,2024-02-20,12,clear,32.5
5942,9,2024-02-20,19,clear,23.9
5943,9,2024-02-21,12,rain,28.7
5944,9,2024-02-21,19,heatwave,21.5
5945,9,2024-02-22,12,clear,31.3
5946,9,2024-02-22,19,clear,30.8
5947,9,2024-02-23,12,clear,24.3
5948,9,2024-02-23,19,heatwave,37.5
5949,9,2024-02-24,12,clear,26.8
5950,9,2024-02-24,19,clear,24.4
5951,9,2024-02-25,12,clear,28.2
5952,9,2024-02-25,19,clear,25.3
5953,9,2024-02-26,12,clear,27.0
5954,9,2024-02-26,19,clear,26.7
5955,9,2024-02-27,12,clear,31.7
5956,9,2024-02-27,19,rain,26.7
5957,9,2024-02-28,12,clear,30.2
5958,9,2024-02-28,19,clear,33.2
5959,9,2024-02-29,12,clear,27.4
5960,9,2024-02-29,19,clear,34.5
5961,9,2024-03-01,12,clear,33.5
5962,9,2024-03-01,19,clear,31.0
5963,9,2024-03-02,12,clear,27.9
5964,9,2024-03-02,19,clear,28.7
5965,9,2024-03-03,12,clear,22.9
5966,9,2024-03-03,19,clear,34.7
5967,9,2024-03-04,12,clear,29.4
5968,9,2024-03-04,19,clear,32.1
5969,9,2024-03-05,12,rain,29.5
5970,9,2024-03-05,19,clear,23.7
5971,9,2024-03-06,12,clear,35.5
5972,9,2024-03-06,19,clear,40.3
5973,9,2024-03-07,12,clear,23.3
5974,9,2024-03-07,19,clear,40.4
5975,9,2024-03-08,12,clear,26.8
5976,9,2024-03-08,19,clear,30.0
5977,9,2024-03-09,12,clear,22.4
5978,9,2024-03-09,19,clear,26.5
5979,9,2024-03-10,12,clear,16.9
5980,9,2024-03-10,19,clear,23.5
5981,9,2024-03-11,12,clear,33.3
5982,9,2024-03-11,19,clear,31.9
5983,9,2024-03-12,12,clear,35.0
5984,9,2024-03-12,19,clear,26.8
5985,9,2024-03-13,12,clear,37.4
5986,9,2024-03-13,19,clear,30.2
5987,9,2024-03-14,12,rain,23.4
5988,9,2024-03-14,19,clear,29.6
5989,9,2024-03-15,12,clear,24.3
5990,9,2024-03-15,19,clear,38.1
5991,9,2024-03-16,12,clear,33.6
5992,9,2024-03-16,19,clear,39.3
5993,9,2024-03-17,12,clear,27.0
5994,9,2024-03-17,19,clear,24.5
5995,9,2024-03-18,12,clear,30.1
5996,9,2024-03-18,19,clear,27.5
5997,9,2024-03-19,12,clear,26.2
5998,9,2024-03-19,19,clear,26.2
5999,9,2024-03-20,12,clear,22.0
6000,9,2024-03-20,19,rain,30.1
6001,9,2024-03-21,12,clear,33.2
6002,9,2024-03-21,19,clear,32.0
6003,9,2024-03-22,12,clear,30.2
6004,9,2024-03-22,19,clear,33.0
6005,9,2024-03-23,12,rain,36.5
6006,9,2024-03-23,19,clear,26.5
6007,9,2024-03-24,12,clear,34.7
6008,9,2024-03-24,19,clear,32.2
6009,9,2024-03-25,12,clear,33.3
6010,9,2024-03-25,19,rain,26.7
6011,9,2024-03-26,12,rain,29.2
6012,9,2024-03-26,19,clear,40.6
6013,9,2024-03-27,12,clear,38.3
6014,9,2024-03-27,19,clear,32.0
6015,9,2024-03-28,12,clear,21.1
6016,9,2024-03-28,19,clear,29.8
6017,9,2024-03-29,12,clear,24.6
6018,9,2024-03-29,19,clear,23.1
6019,9,2024-03-30,12,heavy_rain,30.5
6020,9,2024-03-30,19,clear,22.8
6021,9,2024-03-31,12,clear,35.2
6022,9,2024-03-31,19,clear,38.6
6023,9,2024-04-01,12,clear,26.9
6024,9,2024-04-01,19,clear,22.3
6025,9,2024-04-02,12,clear,39.9
6026,9,2024-04-02,19,clear,31.3
6027,9,2024-04-03,12,clear,25.6
6028,9,2024-04-03,19,clear,31.9
6029,9,2024-04-04,12,heatwave,32.2
6030,9,2024-04-04,19,clear,33.7
6031,9,2024-04-05,12,clear,28.5
6032,9,2024-04-05,19,clear,35.3
6033,9,2024-04-06,12,clear,32.4
6034,9,2024-04-06,19,clear,39.3
6035,9,2024-04-07,12,clear,23.3
6036,9,2024-04-07,19,heatwave,29.6
6037,9,2024-04-08,12,clear,26.5
6038,9,2024-04-08,19,clear,33.7
6039,9,2024-04-09,12,clear,30.7
6040,9,2024-04-09,19,clear,34.6
6041,9,2024-04-10,12,clear,42.0
6042,9,2024-04-10,19,heatwave,31.6
6043,9,2024-04-11,12,clear,28.6
6044,9,2024-04-11,19,clear,26.1
6045,9,2024-04-12,12,clear,33.2
6046,9,2024-04-12,19,clear,20.9
6047,9,2024-04-13,12,clear,21.4
6048,9,2024-04-13,19,clear,30.5
6049,9,2024-04-14,12,clear,36.1
6050,9,2024-04-14,19,clear,26.3
6051,9,2024-04-15,12,clear,26.5
6052,9,2024-04-15,19,clear,26.7
6053,9,2024-04-16,12,clear,31.7
6054,9,2024-04-16,19,clear,34.5
6055,9,2024-04-17,12,heatwave,32.7
6056,9,2024-04-17,19,clear,28.8
6057,9,2024-04-18,12,heatwave,22.6
6058,9,2024-04-18,19,clear,29.6
6059,9,2024-04-19,12,clear,24.4
6060,9,2024-04-19,19,clear,28.8
6061,9,2024-04-20,12,clear,32.9
6062,9,2024-04-20,19,rain,30.2
6063,9,2024-04-21,12,clear,41.1
6064,9,2024-04-21,19,clear,41.1
6065,9,2024-04-22,12,clear,31.8
6066,9,2024-04-22,19,clear,36.0
6067,9,2024-04-23,12,clear,29.0
6068,9,2024-04-23,19,clear,34.4
6069,9,2024-04-24,12,clear,33.8
6070,9,2024-04-24,19,clear,24.8
6071,9,2024-04-25,12,clear,35.9
6072,9,2024-04-25,19,rain,23.4
6073,9,2024-04-26,12,clear,30.8
6074,9,2024-04-26,19,clear,35.8
6075,9,2024-04-27,12,clear,32.3
6076,9,2024-04-27,19,clear,35.7
6077,9,2024-04-28,12,heatwave,35.4
6078,9,2024-04-28,19,clear,33.8
6079,9,2024-04-29,12,clear,30.4
6080,9,2024-04-29,19,clear,33.2
6081,9,2024-04-30,12,clear,34.3
6082,9,2024-04-30,19,clear,27.4
6083,9,2024-05-01,12,heavy_rain,33.1
6084,9,2024-05-01,19,clear,26.2
6085,9,2024-05-02,12,heatwave,42.7
6086,9,2024-05-02,19,clear,30.9
6087,9,2024-05-03,12,clear,22.9
6088,9,2024-05-03,19,clear,36.0
6089,9,2024-05-04,12,clear,34.3
6090,9,2024-05-04,19,clear,28.2
6091,9,2024-05-05,12,heatwave,29.4
6092,9,2024-05-05,19,clear,22.1
6093,9,2024-05-06,12,clear,30.9
6094,9,2024-05-06,19,clear,30.8
6095,9,2024-05-07,12,clear,32.7
6096,9,2024-05-07,19,clear,25.3
6097,9,2024-05-08,12,clear,33.4
6098,9,2024-05-08,19,clear,36.2
6099,9,2024-05-09,12,clear,36.6
6100,9,2024-05-09,19,clear,30.7
6101,9,2024-05-10,12,clear,30.6
6102,9,2024-05-10,19,clear,31.1
6103,9,2024-05-11,12,clear,27.2
6104,9,2024-05-11,19,clear,30.3
6105,9,2024-05-12,12,clear,24.2
6106,9,2024-05-12,19,heatwave,32.9
6107,9,2024-05-13,12,clear,24.4
6108,9,2024-05-13,19,clear,23.7
6109,9,2024-05-14,12,clear,26.8
6110,9,2024-05-14,19,heatwave,33.6
6111,9,2024-05-15,12,rain,29.9
6112,9,2024-05-15,19,clear,18.1
6113,9,2024-05-16,12,rain,32.9
6114,9,2024-05-16,19,clear,37.6
6115,9,2024-05-17,12,clear,34.5
6116,9,2024-05-17,19,clear,38.4
6117,9,2024-05-18,12,clear,37.1
6118,9,2024-05-18,19,clear,36.7
6119,9,2024-05-19,12,clear,30.0
6120,9,2024-05-19,19,heatwave,30.0
6121,9,2024-05-20,12,clear,25.3
6122,9,2024-05-20,19,clear,37.6
6123,9,2024-05-21,12,clear,32.3
6124,9,2024-05-21,19,clear,26.1
6125,9,2024-05-22,12,clear,31.6
6126,9,2024-05-22,19,clear,28.1
6127,9,2024-05-23,12,clear,32.9
6128,9,2024-05-23,19,clear,29.1
6129,9,2024-05-24,12,clear,26.5
6130,9,2024-05-24,19,clear,23.7
6131,9,2024-05-25,12,heavy_rain,33.9
6132,9,2024-05-25,19,clear,36.4
6133,9,2024-05-26,12,heatwave,36.9
6134,9,2024-05-26,19,clear,34.0
6135,9,2024-05-27,12,clear,26.3
6136,9,2024-05-27,19,clear,27.1
6137,9,2024-05-28,12,clear,20.9
6138,9,2024-05-28,19,clear,38.0
6139,9,2024-05-29,12,heavy_rain,24.6
6140,9,2024-05-29,19,clear,33.1
6141,9,2024-05-30,12,clear,32.7
6142,9,2024-05-30,19,clear,30.9
6143,9,2024-05-31,12,clear,26.7
6144,9,2024-05-31,19,rain,29.0
6145,9,2024-06-01,12,rain,29.8
6146,9,2024-06-01,19,clear,27.8
6147,9,2024-06-02,12,clear,26.5
6148,9,2024-06-02,19,clear,31.4
6149,9,2024-06-03,12,clear,28.1
6150,9,2024-06-03,19,clear,34.5
6151,9,2024-06-04,12,clear,26.4
6152,9,2024-06-04,19,clear,33.5
6153,9,2024-06-05,12,heavy_rain,42.3
6154,9,2024-06-05,19,heavy_rain,37.4
6155,9,2024-06-06,12,rain,21.6
6156,9,2024-06-06,19,clear,30.6
6157,9,2024-06-07,12,rain,34.1
6158,9,2024-06-07,19,clear,17.8
6159,9,2024-06-08,12,clear,33.8
6160,9,2024-06-08,19,heavy_rain,30.2
6161,9,2024-06-09,12,rain,25.6
6162,9,2024-06-09,19,clear,21.8
6163,9,2024-06-10,12,heatwave,29.6
6164,9,2024-06-10,19,rain,31.1
6165,9,2024-06-11,12,clear,27.3
6166,9,2024-06-11,19,heatwave,25.6
6167,9,2024-06-12,12,clear,23.2
6168,9,2024-06-12,19,clear,18.7
6169,9,2024-06-13,12,clear,27.6
6170,9,2024-06-13,19,clear,27.2
6171,9,2024-06-14,12,rain,32.1
6172,9,2024-06-14,19,clear,25.5
6173,9,2024-06-15,12,clear,28.8
6174,9,2024-06-15,19,clear,31.5
6175,9,2024-06-16,12,rain,28.1
6176,9,2024-06-16,19,rain,28.6
6177,9,2024-06-17,12,rain,30.4
6178,9,2024-06-17,19,clear,34.4
6179,9,2024-06-18,12,clear,40.4
6180,9,2024-06-18,19,rain,36.3
6181,9,2024-06-19,12,clear,29.2
6182,9,2024-06-19,19,clear,27.3
6183,9,2024-06-20,12,clear,30.4
6184,9,2024-06-20,19,clear,33.8
6185,9,2024-06-21,12,clear,24.6
6186,9,2024-06-21,19,clear,28.9
6187,9,2024-06-22,12,rain,37.1
6188,9,2024-06-22,19,rain,33.2
6189,9,2024-06-23,12,heavy_rain,26.8
6190,9,2024-06-23,19,clear,24.0
6191,9,2024-06-24,12,clear,32.2
6192,9,2024-06-24,19,clear,30.2
6193,9,2024-06-25,12,heavy_rain,28.1
6194,9,2024-06-25,19,clear,36.9
6195,9,2024-06-26,12,rain,29.9
6196,9,2024-06-26,19,rain,28.9
6197,9,2024-06-27,12,clear,33.9
6198,9,2024-06-27,19,rain,25.9
6199,9,2024-06-28,12,heavy_rain,31.6
6200,9,2024-06-28,19,heavy_rain,28.7
6201,9,2024-06-29,12,heatwave,30.1
6202,9,2024-06-29,19,clear,36.7
6203,9,2024-06-30,12,rain,32.8
6204,9,2024-06-30,19,heatwave,50.9
6205,9,2024-07-01,12,clear,23.5
6206,9,2024-07-01,19,clear,39.7
6207,9,2024-07-02,12,rain,19.6
6208,9,2024-07-02,19,clear,33.0
6209,9,2024-07-03,12,clear,32.7
6210,9,2024-07-03,19,rain,32.1
6211,9,2024-07-04,12,rain,34.3
6212,9,2024-07-04,19,rain,21.1
6213,9,2024-07-05,12,clear,29.5
6214,9,2024-07-05,19,heatwave,35.6
6215,9,2024-07-06,12,clear,40.8
6216,9,2024-07-06,19,clear,34.1
6217,9,2024-07-07,12,heavy_rain,30.4
6218,9,2024-07-07,19,clear,26.2
6219,9,2024-07-08,12,clear,31.9
6220,9,2024-07-08,19,heavy_rain,29.9
6221,9,2024-07-09,12,clear,28.8
6222,9,2024-07-09,19,clear,32.7
6223,9,2024-07-10,12,clear,33.1
6224,9,2024-07-10,19,clear,29.1
6225,9,2024-07-11,12,clear,33.8
6226,9,2024-07-11,19,rain,24.9
6227,9,2024-07-12,12,clear,33.0
6228,9,2024-07-12,19,clear,29.9
6229,9,2024-07-13,12,clear,36.4
6230,9,2024-07-13,19,rain,30.4
6231,9,2024-07-14,12,clear,23.3
6232,9,2024-07-14,19,heatwave,27.0
6233,9,2024-07-15,12,rain,26.7
6234,9,2024-07-15,19,clear,36.8
6235,9,2024-07-16,12,clear,27.6
6236,9,2024-07-16,19,clear,28.7
6237,9,2024-07-17,12,clear,31.3
6238,9,2024-07-17,19,clear,24.0
6239,9,2024-07-18,12,rain,33.1
6240,9,2024-07-18,19,clear,30.4
6241,9,2024-07-19,12,clear,31.5
6242,9,2024-07-19,19,rain,26.8
6243,9,2024-07-20,12,clear,26.4
6244,9,2024-07-20,19,clear,26.0
6245,9,2024-07-21,12,rain,33.5
6246,9,2024-07-21,19,clear,29.9
6247,9,2024-07-22,12,clear,30.4
6248,9,2024-07-22,19,rain,38.6
6249,9,2024-07-23,12,rain,30.6
6250,9,2024-07-23,19,rain,34.4
6251,9,2024-07-24,12,clear,27.6
6252,9,2024-07-24,19,clear,31.2
6253,9,2024-07-25,12,clear,30.5
6254,9,2024-07-25,19,clear,36.2
6255,9,2024-07-26,12,clear,30.5
6256,9,2024-07-26,19,rain,38.6
6257,9,2024-07-27,12,clear,30.2
6258,9,2024-07-27,19,clear,28.0
6259,9,2024-07-28,12,clear,28.0
6260,9,2024-07-28,19,clear,29.4
6261,9,2024-07-29,12,rain,33.1
6262,9,2024-07-29,19,clear,30.1
6263,9,2024-07-30,12,rain,25.1
6264,9,2024-07-30,19,rain,22.8
6265,9,2024-07-31,12,clear,31.7
6266,9,2024-07-31,19,rain,25.0
6267,9,2024-08-01,12,clear,17.7
6268,9,2024-08-01,19,heavy_rain,24.0
6269,9,2024-08-02,12,rain,37.1
6270,9,2024-08-02,19,rain,33.6
6271,9,2024-08-03,12,heatwave,28.7
6272,9,2024-08-03,19,rain,31.0
6273,9,2024-08-04,12,clear,30.6
6274,9,2024-08-04,19,heatwave,29.7
6275,9,2024-08-05,12,clear,29.8
6276,9,2024-08-05,19,clear,34.9
6277,9,2024-08-06,12,clear,34.4
6278,9,2024-08-06,19,clear,38.4
6279,9,2024-08-07,12,rain,18.5
6280,9,2024-08-07,19,clear,25.9
6281,9,2024-08-08,12,heavy_rain,36.8
6282,9,2024-08-08,19,clear,26.1
6283,9,2024-08-09,12,rain,25.9
6284,9,2024-08-09,19,rain,25.2
6285,9,2024-08-10,12,clear,32.2
6286,9,2024-08-10,19,clear,39.8
6287,9,2024-08-11,12,rain,27.4
6288,9,2024-08-11,19,clear,31.5
6289,9,2024-08-12,12,rain,26.1
6290,9,2024-08-12,19,rain,28.3
6291,9,2024-08-13,12,clear,40.8
6292,9,2024-08-13,19,heavy_rain,19.0
6293,9,2024-08-14,12,clear,27.6
6294,9,2024-08-14,19,rain,27.4
6295,9,2024-08-15,12,clear,26.4
6296,9,2024-08-15,19,clear,30.0
6297,9,2024-08-16,12,clear,37.2
6298,9,2024-08-16,19,heavy_rain,21.2
6299,9,2024-08-17,12,clear,26.2
6300,9,2024-08-17,19,clear,28.2
6301,9,2024-08-18,12,heavy_rain,35.8
6302,9,2024-08-18,19,clear,34.3
6303,9,2024-08-19,12,clear,33.7
6304,9,2024-08-19,19,clear,33.6
6305,9,2024-08-20,12,rain,40.4
6306,9,2024-08-20,19,clear,30.9
6307,9,2024-08-21,12,rain,25.7
6308,9,2024-08-21,19,clear,29.8
6309,9,2024-08-22,12,clear,27.3
6310,9,2024-08-22,19,clear,27.9
6311,9,2024-08-23,12,clear,30.0
6312,9,2024-08-23,19,clear,28.5
6313,9,2024-08-24,12,rain,31.9
6314,9,2024-08-24,19,clear,31.8
6315,9,2024-08-25,12,rain,23.8
6316,9,2024-08-25,19,rain,25.0
6317,9,2024-08-26,12,heatwave,28.4
6318,9,2024-08-26,19,rain,23.3
6319,9,2024-08-27,12,clear,31.8
6320,9,2024-08-27,19,clear,25.3
6321,9,2024-08-28,12,clear,26.5
6322,9,2024-08-28,19,clear,34.4
6323,9,2024-08-29,12,rain,31.3
6324,9,2024-08-29,19,rain,31.4
6325,9,2024-08-30,12,rain,30.3
6326,9,2024-08-30,19,rain,27.4
6327,9,2024-08-31,12,clear,20.9
6328,9,2024-08-31,19,heavy_rain,31.8
6329,9,2024-09-01,12,clear,32.6
6330,9,2024-09-01,19,heavy_rain,36.5
6331,9,2024-09-02,12,clear,30.4
6332,9,2024-09-02,19,clear,32.0
6333,9,2024-09-03,12,rain,23.2
6334,9,2024-09-03,19,rain,35.0
6335,9,2024-09-04,12,clear,30.4
6336,9,2024-09-04,19,clear,31.8
6337,9,2024-09-05,12,rain,37.9
6338,9,2024-09-05,19,clear,39.8
6339,9,2024-09-06,12,rain,29.1
6340,9,2024-09-06,19,rain,37.7
6341,9,2024-09-07,12,heavy_rain,34.4
6342,9,2024-09-07,19,clear,30.9
6343,9,2024-09-08,12,clear,28.9
6344,9,2024-09-08,19,clear,39.4
6345,9,2024-09-09,12,clear,25.4
6346,9,2024-09-09,19,clear,31.4
6347,9,2024-09-10,12,clear,25.0
6348,9,2024-09-10,19,clear,29.6
6349,9,2024-09-11,12,heatwave,41.3
6350,9,2024-09-11,19,clear,31.6
6351,9,2024-09-12,12,clear,36.8
6352,9,2024-09-12,19,clear,32.2
6353,9,2024-09-13,12,clear,29.4
6354,9,2024-09-13,19,rain,28.6
6355,9,2024-09-14,12,clear,21.5
6356,9,2024-09-14,19,clear,37.2
6357,9,2024-09-15,12,clear,33.6
6358,9,2024-09-15,19,heatwave,23.5
6359,9,2024-09-16,12,clear,30.5
6360,9,2024-09-16,19,rain,35.7
6361,9,2024-09-17,12,rain,24.8
6362,9,2024-09-17,19,clear,28.0
6363,9,2024-09-18,12,clear,29.5
6364,9,2024-09-18,19,clear,23.0
6365,9,2024-09-19,12,clear,38.7
6366,9,2024-09-19,19,clear,30.1
6367,9,2024-09-20,12,clear,24.9
6368,9,2024-09-20,19,heavy_rain,31.4
6369,9,2024-09-21,12,clear,27.8
6370,9,2024-09-21,19,clear,30.8
6371,9,2024-09-22,12,clear,32.5
6372,9,2024-09-22,19,heatwave,28.1
6373,9,2024-09-23,12,clear,21.6
6374,9,2024-09-23,19,clear,31.7
6375,9,2024-09-24,12,rain,20.5
6376,9,2024-09-24,19,rain,28.3
6377,9,2024-09-25,12,clear,26.8
6378,9,2024-09-25,19,clear,25.7
6379,9,2024-09-26,12,clear,27.3
6380,9,2024-09-26,19,rain,36.9
6381,9,2024-09-27,12,rain,33.2
6382,9,2024-09-27,19,clear,24.7
6383,9,2024-09-28,12,clear,22.2
6384,9,2024-09-28,19,heavy_rain,19.8
6385,9,2024-09-29,12,rain,32.2
6386,9,2024-09-29,19,rain,35.9
6387,9,2024-09-30,12,heavy_rain,25.6
6388,9,2024-09-30,19,clear,28.7
6389,9,2024-10-01,12,clear,30.3
6390,9,2024-10-01,19,clear,32.7
6391,9,2024-10-02,12,clear,25.8
6392,9,2024-10-02,19,clear,28.1
6393,9,2024-10-03,12,heatwave,26.7
