payment_id,order_id,payment_method,amount,payment_status,failure_reason,processed_at
50818,50818,upi,172.94,success,,2024-10-13 20:52:34
50819,50819,upi,554.75,success,,2024-09-19 21:34:12
50820,50820,card,251.77,success,,2024-09-23 20:22:38
50821,50821,card,328.35,success,,2024-11-14 19:31:55
50822,50822,upi,294.95,refunded,,2024-10-23 19:02:58
50823,50823,upi,243.82,success,,2024-10-19 20:58:37
50824,50824,wallet,457.87,success,,2024-09-20 13:14:20
50825,50825,upi,499.09,success,,2024-12-23 21:00:47
50826,50826,upi,413.08,failed,bank_decline,2024-12-19 20:47:16
50827,50827,upi,371.74,success,,2024-10-11 21:09:07
50828,50828,wallet,212.21,success,,2024-10-01 19:28:51
50829,50829,upi,278.09,success,,2024-12-17 21:59:45
50830,50830,wallet,233.95,success,,2024-10-08 19:40:09
50831,50831,wallet,345.06,success,,2024-08-08 19:34:32
50832,50832,upi,548.43,success,,2024-09-28 19:47:16
50833,50833,upi,281.87,success,,2024-10-30 19:34:09
50834,50834,upi,329.65,success,,2024-10-27 20:46:05
50835,50835,upi,363.93,success,,2024-12-11 21:32:58
50836,50836,cod,161.46,success,,2024-11-26 12:57:44
50837,50837,upi,319.86,refunded,,2024-08-02 12:42:14
50838,50838,wallet,372.91,success,,2024-09-03 19:48:07
50839,50839,card,436.01,success,,2024-12-29 21:17:44
50840,50840,card,511.26,success,,2024-10-25 19:11:45
50841,50841,upi,489.72,success,,2024-10-16 20:46:16
50842,50842,wallet,376.15,refunded,,2024-11-14 20:01:19
50843,50843,wallet,312.88,success,,2024-07-18 21:44:29
50844,50844,card,200.89,success,,2024-07-17 12:27:36
50845,50845,upi,425.46,success,,2024-08-12 13:15:33
50846,50846,card,361.14,success,,2024-12-16 19:11:50
50847,50847,wallet,313.87,success,,2024-12-01 20:41:47
50848,50848,wallet,361.85,success,,2024-09-27 12:44:55
50849,50849,upi,445.95,success,,2024-07-01 20:51:34
50850,50850,upi,418.66,success,,2024-11-16 19:26:51
50851,50851,cod,401.02,success,,2024-09-25 20:06:53
50852,50852,card,341.69,success,,2024-05-22 21:43:59
50853,50853,upi,328.75,success,,2024-05-18 12:06:47
50854,50854,card,447.41,success,,2024-08-06 19:32:48
50855,50855,upi,306.77,success,,2024-08-21 20:39:21
50856,50856,wallet,225.63,success,,2024-12-11 19:52:09
50857,50857,wallet,463.13,success,,2024-09-04 12:27:58
50858,50858,upi,402.21,success,,2024-10-16 12:53:51
50859,50859,upi,307.59,success,,2024-09-02 20:15:27
50860,50860,upi,360.6,success,,2024-11-22 20:31:23
50861,50861,wallet,470.34,success,,2024-09-02 12:52:45
50862,50862,upi,521.59,success,,2024-09-05 19:47:23
50863,50863,upi,370.2,success,,2024-10-25 12:18:39
50864,50864,wallet,383.74,success,,2024-09-17 12:11:20
50865,50865,upi,661.84,success,,2024-09-09 21:45:32
50866,50866,card,710.6,success,,2024-09-23 13:29:29
50867,50867,upi,327.47,success,,2024-11-19 12:09:24
50868,50868,upi,469.44,success,,2024-08-24 21:00:55
50869,50869,upi,354.65,success,,2024-12-28 20:34:05
50870,50870,upi,394.62,success,,2024-12-17 12:08:49
50871,50871,upi,742.93,success,,2024-08-26 12:14:05
50872,50872,card,389.09,success,,2024-08-25 13:48:53
50873,50873,upi,271.87,success,,2024-12-16 13:38:54
50874,50874,upi,439.59,success,,2024-09-23 19:22:18
50875,50875,card,406.69,success,,2024-10-07 12:34:21
50876,50876,card,342.32,success,,2024-09-01 21:22:24
50877,50877,upi,323.54,success,,2024-12-30 21:26:26
50878,50878,upi,192.49,success,,2024-08-20 20:09:57
50879,50879,upi,332.12,success,,2024-12-16 19:02:25
50880,50880,card,287.78,success,,2024-08-09 12:04:39
50881,50881,upi,300.95,success,,2024-10-07 20:43:43
50882,50882,upi,446.77,success,,2024-07-29 19:22:27
50883,50883,upi,286.22,refunded,,2024-11-26 20:23:45
50884,50884,card,231.25,success,,2024-09-21 19:13:43
50885,50885,upi,418.65,success,,2024-10-02 21:27:22
50886,50886,card,388.11,success,,2024-10-10 20:05:25
50887,50887,wallet,444.08,success,,2024-08-28 13:06:41
50888,50888,upi,453.72,success,,2024-10-06 19:01:40
50889,50889,upi,267.05,success,,2024-12-03 20:23:26
50890,50890,upi,342.99,refunded,,2024-07-21 20:46:53
50891,50891,upi,323.34,success,,2024-07-18 21:02:13
50892,50892,cod,165.31,success,,2024-12-29 20:26:17
50893,50893,wallet,312.54,success,,2024-12-28 12:58:49
50894,50894,upi,168.73,success,,2024-12-27 13:48:07
50895,50895,upi,224.01,success,,2024-09-20 13:10:15
50896,50896,wallet,377.2,success,,2024-04-03 12:37:35
50897,50897,upi,335.21,failed,bank_decline,2024-12-11 19:58:22
50898,50898,upi,203.83,success,,2024-11-27 12:20:06
50899,50899,cod,181.34,success,,2024-09-12 20:33:49
50900,50900,wallet,433.37,success,,2024-10-27 12:02:38
50901,50901,card,206.77,success,,2024-10-28 13:20:59
50902,50902,upi,263.51,success,,2024-07-28 12:21:56
50903,50903,upi,410.3,success,,2024-08-23 21:08:12
50904,50904,upi,254.25,success,,2024-12-02 13:55:15
50905,50905,upi,128.75,success,,2024-05-15 20:52:43
50906,50906,card,251.56,refunded,,2024-08-16 20:02:31
50907,50907,upi,310.77,success,,2024-09-29 21:59:51
50908,50908,card,283.74,success,,2024-11-03 12:03:09
50909,50909,upi,520.41,success,,2024-05-26 19:46:25
50910,50910,upi,449.78,success,,2024-06-05 19:34:32
50911,50911,upi,314.77,success,,2024-07-20 21:01:06
50912,50912,wallet,562.54,success,,2024-12-22 19:55:49
50913,50913,upi,332.13,success,,2024-05-27 20:53:51
50914,50914,card,269.59,success,,2024-12-04 21:14:34
50915,50915,upi,145.97,success,,2024-06-16 20:08:11
50916,50916,upi,329.51,success,,2024-03-26 21:11:30
50917,50917,upi,334.68,success,,2024-10-28 21:32:54
50918,50918,wallet,373.73,success,,2024-12-30 13:19:51
50919,50919,upi,246.38,success,,2024-05-31 12:46:37
50920,50920,upi,280.35,success,,2024-09-02 20:10:42
50921,50921,card,251.25,success,,2024-10-22 12:14:52
50922,50922,wallet,490.96,success,,2024-05-10 12:09:47
50923,50923,upi,260.22,success,,2024-07-24 19:29:23
50924,50924,wallet,241.54,success,,2024-05-21 21:09:20
50925,50925,upi,353.77,success,,2024-11-14 21:24:51
50926,50926,wallet,386.12,success,,2024-04-29 19:05:35
50927,50927,upi,288.35,success,,2024-06-18 21:02:59
50928,50928,wallet,163.23,refunded,,2024-08-15 20:21:50
50929,50929,upi,286.85,success,,2024-07-18 12:20:16
50930,50930,wallet,454.24,success,,2024-11-22 20:00:58
50931,50931,upi,276.66,success,,2024-05-12 21:42:06
50932,50932,wallet,221.2,success,,2024-12-06 12:49:12
50933,50933,card,540.02,success,,2024-09-21 20:27:42
50934,50934,card,291.5,success,,2024-08-15 13:16:15
50935,50935,upi,240.02,success,,2024-11-14 21:54:20
50936,50936,upi,222.86,success,,2024-09-17 12:54:47
50937,50937,upi,246.3,success,,2024-06-08 12:12:09
50938,50938,card,385.8,success,,2024-07-20 21:55:49
50939,50939,upi,287.1,success,,2024-06-01 21:53:58
50940,50940,upi,247.39,success,,2024-05-14 19:35:52
50941,50941,upi,351.7,success,,2024-08-22 19:05:13
50942,50942,wallet,441.03,success,,2024-08-13 13:13:50
50943,50943,card,438.89,success,,2024-12-12 12:16:17
50944,50944,card,353.63,success,,2024-05-22 20:33:26
50945,50945,upi,476.97,success,,2024-06-14 19:20:09
50946,50946,wallet,236.75,success,,2024-09-28 21:39:17
50947,50947,upi,221.53,success,,2024-05-26 20:29:44
50948,50948,upi,361.88,success,,2024-09-12 19:30:59
50949,50949,upi,305.31,success,,2024-09-27 12:04:22
50950,50950,upi,285.9,success,,2024-05-18 20:48:59
50951,50951,cod,408.74,success,,2024-11-21 19:42:37
50952,50952,card,229.7,success,,2024-07-18 12:56:45
50953,50953,wallet,425.69,success,,2024-09-07 12:15:14
50954,50954,wallet,275.79,success,,2024-12-25 12:46:33
50955,50955,upi,427.79,success,,2024-09-26 20:12:55
50956,50956,card,366.79,success,,2024-09-19 19:24:10
50957,50957,upi,158.26,success,,2024-10-30 12:41:43
50958,50958,upi,376.21,success,,2024-10-05 21:45:40
50959,50959,upi,447.68,success,,2024-07-03 21:31:23
50960,50960,upi,132.15,refunded,,2024-07-15 19:10:13
50961,50961,upi,386.25,success,,2024-09-18 13:52:35
50962,50962,upi,355.31,success,,2024-07-27 19:10:07
50963,50963,card,251.82,success,,2024-06-11 12:05:31
50964,50964,card,349.17,success,,2024-06-02 19:47:13
50965,50965,upi,396.43,success,,2024-07-05 13:21:53
50966,50966,upi,368.58,success,,2024-06-13 12:35:34
50967,50967,upi,470.13,success,,2024-07-12 19:21:34
50968,50968,card,351.33,success,,2024-11-27 20:27:36
50969,50969,cod,362.78,success,,2024-12-18 12:41:09
50970,50970,upi,540.33,success,,2024-10-22 20:06:38
50971,50971,upi,390.94,success,,2024-10-14 13:24:46
50972,50972,card,476.55,success,,2024-11-07 20:01:26
50973,50973,upi,277.33,success,,2024-07-24 21:43:14
50974,50974,upi,236.02,success,,2024-12-22 13:38:48
50975,50975,upi,235.47,success,,2024-12-13 20:07:23
50976,50976,upi,383.98,success,,2024-11-03 19:28:46
50977,50977,cod,275.18,success,,2024-11-28 21:07:27
50978,50978,upi,334.13,success,,2024-11-29 19:15:08
50979,50979,wallet,386.99,success,,2024-11-19 19:11:25
50980,50980,upi,316.72,success,,2024-12-12 13:17:31
50981,50981,card,411.94,success,,2024-08-02 19:34:31
50982,50982,upi,467.07,success,,2024-09-08 19:16:17
50983,50983,upi,382.51,refunded,,2024-07-11 19:12:26
50984,50984,upi,236.92,success,,2024-08-18 12:39:15
50985,50985,upi,501.49,success,,2024-09-24 19:00:05
50986,50986,upi,208.77,success,,2024-12-14 13:13:24
50987,50987,upi,268.58,refunded,,2024-09-13 19:17:05
50988,50988,upi,382.1,failed,bank_decline,2024-12-23 13:21:05
50989,50989,upi,461.81,success,,2024-12-19 21:31:15
50990,50990,upi,244.58,refunded,,2024-12-03 13:15:17
50991,50991,upi,414.32,success,,2024-11-26 13:09:06
50992,50992,upi,423.2,success,,2024-12-16 21:52:46
50993,50993,card,291.73,success,,2024-12-05 12:47:16
50994,50994,card,244.26,success,,2024-12-16 19:34:08
50995,50995,card,175.14,success,,2024-12-12 19:04:15
50996,50996,wallet,455.0,success,,2024-11-01 12:09:21
50997,50997,upi,279.02,success,,2024-10-21 20:58:06
50998,50998,upi,137.76,success,,2024-11-27 13:35:40
50999,50999,upi,147.2,success,,2024-11-28 13:55:34
51000,51000,card,213.45,success,,2024-12-20 21:21:44
51001,51001,upi,199.37,success,,2024-12-10 13:41:37
51002,51002,wallet,314.26,success,,2024-04-09 19:12:46
51003,51003,upi,297.59,success,,2024-05-14 13:47:53
51004,51004,upi,448.28,success,,2024-06-25 13:54:21
51005,51005,card,351.47,success,,2024-11-30 12:42:05
51006,51006,upi,381.68,success,,2024-12-06 20:58:12
51007,51007,upi,292.83,success,,2024-12-14 20:11:52
51008,51008,upi,535.25,success,,2024-05-20 21:45:20
51009,51009,upi,231.32,failed,bank_decline,2024-03-10 20:07:26
51010,51010,cod,513.45,success,,2024-06-12 19:40:54
51011,51011,card,280.31,success,,2024-11-07 19:05:56
51012,51012,cod,331.29,success,,2024-07-29 19:21:17
51013,51013,upi,409.78,success,,2024-08-06 19:50:21
51014,51014,wallet,295.67,success,,2024-10-30 20:41:41
51015,51015,card,282.02,success,,2024-02-02 19:31:42
51016,51016,card,185.99,success,,2024-04-16 12:13:57
51017,51017,upi,215.75,success,,2024-08-12 20:04:45
51018,51018,upi,360.55,success,,2024-04-16 20:26:50
51019,51019,upi,307.86,success,,2024-02-26 12:56:07
51020,51020,card,430.08,success,,2024-06-22 19:51:24
51021,51021,upi,428.34,success,,2024-06-22 20:32:51
51022,51022,wallet,385.78,success,,2024-11-20 12:31:50
51023,51023,upi,134.44,success,,2024-02-05 19:54:27
51024,51024,wallet,432.21,success,,2024-05-28 20:44:46
51025,51025,upi,288.59,success,,2024-06-29 12:48:25
51026,51026,upi,148.44,success,,2024-11-19 13:00:12
51027,51027,upi,176.26,refunded,,2024-05-31 21:22:52
51028,51028,upi,278.95,success,,2024-06-17 13:52:53
51029,51029,upi,243.02,success,,2024-10-05 20:00:57
51030,51030,wallet,189.49,success,,2024-07-04 19:05:27
51031,51031,upi,283.36,success,,2024-04-02 20:26:28
51032,51032,wallet,225.49,success,,2024-04-02 20:06:40
51033,51033,upi,245.72,success,,2024-08-22 13:10:28
51034,51034,upi,360.21,success,,2024-05-12 20:56:44
51035,51035,card,511.85,success,,2024-04-23 12:41:47
51036,51036,wallet,453.26,success,,2024-04-25 12:40:35
51037,51037,card,339.88,success,,2024-06-30 19:49:56
51038,51038,upi,291.34,success,,2024-09-13 19:22:14
51039,51039,upi,458.17,success,,2024-11-29 13:25:56
51040,51040,wallet,271.96,success,,2024-11-14 13:50:28
51041,51041,wallet,248.5,success,,2024-10-30 19:33:42
51042,51042,wallet,349.56,success,,2024-10-13 13:20:19
51043,51043,upi,363.18,success,,2024-10-07 19:30:52
51044,51044,wallet,313.66,success,,2024-10-31 20:52:22
51045,51045,upi,387.6,success,,2024-09-04 12:08:08
51046,51046,upi,456.54,success,,2024-10-18 13:20:14
51047,51047,wallet,282.48,success,,2024-08-24 13:04:20
51048,51048,upi,168.92,success,,2024-10-20 20:13:40
51049,51049,upi,348.27,success,,2024-10-21 19:30:09
51050,51050,upi,397.29,success,,2024-12-10 12:42:37
51051,51051,wallet,362.91,success,,2024-12-27 19:51:56
51052,51052,upi,429.8,success,,2024-11-29 21:45:52
51053,51053,upi,416.52,success,,2024-12-28 13:48:17
51054,51054,card,230.09,success,,2024-12-24 21:52:31
51055,51055,wallet,304.92,success,,2024-10-23 21:30:46
51056,51056,card,444.89,success,,2024-12-04 12:55:10
51057,51057,card,353.85,success,,2024-12-23 19:25:10
51058,51058,upi,362.75,success,,2024-10-28 19:29:46
51059,51059,wallet,360.0,success,,2024-10-14 20:24:21
51060,51060,upi,371.35,success,,2024-06-26 12:09:56
51061,51061,upi,395.0,success,,2024-09-25 12:39:44
51062,51062,upi,424.53,success,,2024-06-30 12:19:05
51063,51063,upi,253.55,success,,2024-08-16 19:26:08
51064,51064,card,335.79,success,,2024-06-26 21:05:48
51065,51065,card,329.03,refunded,,2024-11-06 20:08:27
51066,51066,upi,618.2,success,,2024-07-15 19:30:17
51067,51067,upi,403.01,success,,2024-11-29 13:32:33
51068,51068,upi,448.87,success,,2024-09-23 20:21:22
51069,51069,wallet,246.28,success,,2024-10-04 13:07:15
51070,51070,card,444.02,success,,2024-11-02 13:12:15
51071,51071,card,384.12,failed,bank_decline,2024-10-23 21:52:55
51072,51072,card,314.02,success,,2024-09-22 20:07:18
51073,51073,upi,670.92,success,,2024-12-20 19:05:41
51074,51074,wallet,429.74,success,,2024-07-24 12:20:10
51075,51075,card,544.44,refunded,,2024-07-24 13:43:44
51076,51076,wallet,470.64,success,,2024-08-29 21:31:58
51077,51077,upi,347.27,success,,2024-12-09 20:18:25
51078,51078,cod,435.06,refunded,,2024-11-07 20:54:15
51079,51079,upi,439.59,success,,2024-07-22 20:57:59
51080,51080,upi,360.13,success,,2024-09-10 20:56:11
51081,51081,upi,655.54,success,,2024-10-20 13:23:10
51082,51082,wallet,478.7,success,,2024-10-29 13:36:54
51083,51083,card,380.81,success,,2024-11-30 20:20:21
51084,51084,wallet,397.6,success,,2024-09-29 21:19:56
51085,51085,upi,160.8,success,,2024-12-11 19:04:42
51086,51086,upi,484.45,success,,2024-09-09 20:47:40
51087,51087,card,405.49,success,,2024-07-09 19:45:41
51088,51088,upi,329.51,success,,2024-12-05 19:55:06
51089,51089,card,313.99,refunded,,2024-11-22 21:33:39
51090,51090,wallet,422.1,refunded,,2024-07-08 20:37:24
51091,51091,card,246.1,success,,2024-08-01 20:57:47
51092,51092,cod,496.07,success,,2024-09-11 12:39:05
51093,51093,upi,233.24,success,,2024-11-17 20:05:59
51094,51094,card,503.49,success,,2024-11-14 21:47:33
51095,51095,card,674.25,success,,2024-11-01 12:57:52
51096,51096,upi,549.07,success,,2024-11-15 13:12:15
51097,51097,upi,288.61,success,,2024-10-30 12:54:52
51098,51098,upi,335.35,success,,2024-11-26 19:38:30
51099,51099,upi,223.05,success,,2024-10-29 21:15:30
51100,51100,upi,251.78,success,,2024-08-10 19:08:34
51101,51101,wallet,446.63,success,,2024-05-20 20:48:42
51102,51102,upi,270.47,success,,2024-12-05 21:41:42
51103,51103,upi,356.3,success,,2024-07-10 19:06:49
51104,51104,cod,450.54,success,,2024-06-01 19:52:52
51105,51105,wallet,237.07,success,,2024-09-01 13:07:12
51106,51106,upi,386.79,success,,2024-06-08 12:42:54
51107,51107,upi,363.69,success,,2024-11-29 21:11:36
51108,51108,upi,339.04,success,,2024-09-11 19:55:23
51109,51109,wallet,372.01,success,,2024-06-12 20:38:31
51110,51110,upi,273.17,success,,2024-09-22 20:37:59
51111,51111,upi,260.85,success,,2024-06-16 21:45:50
51112,51112,upi,274.89,refunded,,2024-09-20 20:08:30
51113,51113,card,294.04,success,,2024-09-23 19:16:38
51114,51114,card,318.25,refunded,,2024-05-02 19:54:30
51115,51115,wallet,244.42,success,,2024-12-26 19:41:15
51116,51116,wallet,270.74,success,,2024-12-25 21:01:18
51117,51117,upi,352.31,success,,2024-12-30 21:21:48
51118,51118,upi,146.8,success,,2024-08-12 13:41:16
51119,51119,upi,369.89,refunded,,2024-10-13 21:13:53
51120,51120,upi,262.11,success,,2024-08-12 20:32:50
51121,51121,wallet,394.08,success,,2024-11-13 12:43:30
51122,51122,wallet,381.22,success,,2024-10-13 21:29:14
51123,51123,upi,262.47,success,,2024-10-03 12:58:24
51124,51124,upi,212.07,success,,2024-09-09 19:39:12
51125,51125,upi,322.22,success,,2024-08-28 21:35:51
51126,51126,cod,358.24,success,,2024-10-16 19:48:06
51127,51127,upi,272.44,success,,2024-12-27 20:01:42
51128,51128,upi,410.82,success,,2024-08-19 12:35:49
51129,51129,card,201.48,success,,2024-08-11 20:38:15
51130,51130,upi,179.72,success,,2024-12-21 19:35:41
51131,51131,upi,377.43,success,,2024-09-18 19:56:26
51132,51132,wallet,278.31,success,,2024-09-09 20:40:27
51133,51133,upi,393.57,success,,2024-08-11 19:07:06
51134,51134,card,257.89,success,,2024-11-26 13:20:32
51135,51135,upi,264.03,success,,2024-10-29 21:07:53
51136,51136,upi,296.19,success,,2024-11-02 20:25:22
51137,51137,upi,318.45,refunded,,2024-09-03 19:14:33
51138,51138,card,316.15,success,,2024-07-03 13:47:23
51139,51139,upi,335.98,success,,2024-12-18 21:31:27
51140,51140,upi,449.52,success,,2024-11-08 12:15:48
51141,51141,upi,240.68,success,,2024-09-05 20:46:42
51142,51142,upi,533.19,success,,2024-06-15 19:48:44
51143,51143,upi,454.02,success,,2024-07-10 20:26:15
51144,51144,upi,329.38,refunded,,2024-08-23 12:19:50
51145,51145,card,364.95,success,,2024-12-08 21:55:57
51146,51146,card,431.52,refunded,,2024-06-29 12:10:08
51147,51147,card,303.37,success,,2024-05-24 19:30:54
51148,51148,card,211.64,success,,2024-06-05 19:26:46
51149,51149,wallet,326.09,refunded,,2024-10-15 20:09:42
51150,51150,card,446.45,success,,2024-09-12 19:43:28
51151,51151,wallet,356.61,success,,2024-12-15 19:38:39
51152,51152,upi,260.62,success,,2024-12-09 19:20:53
51153,51153,upi,331.33,success,,2024-05-22 20:07:10
51154,51154,upi,278.11,success,,2024-07-29 21:18:43
51155,51155,upi,425.83,success,,2024-05-30 21:46:34
51156,51156,upi,249.66,success,,2024-08-14 12:02:47
51157,51157,card,429.89,success,,2024-11-24 13:12:24
51158,51158,card,485.17,success,,2024-05-29 19:13:36
51159,51159,card,350.46,success,,2024-05-27 20:13:05
51160,51160,upi,131.85,success,,2024-07-28 20:15:29
51161,51161,upi,359.12,success,,2024-07-28 19:07:36
51162,51162,upi,353.02,success,,2024-12-07 13:46:36
51163,51163,upi,357.06,success,,2024-05-11 13:30:47
51164,51164,wallet,309.97,success,,2024-05-22 13:49:35
51165,51165,upi,374.27,success,,2024-12-30 12:47:07
51166,51166,upi,195.6,success,,2024-06-13 20:42:29
51167,51167,upi,171.42,success,,2024-07-07 21:52:42
51168,51168,upi,407.96,success,,2024-12-03 19:48:41
51169,51169,card,279.59,success,,2024-10-24 20:15:57
51170,51170,upi,458.67,success,,2024-09-24 13:41:35
51171,51171,wallet,244.12,success,,2024-07-04 19:39:32
51172,51172,upi,437.17,success,,2024-06-24 19:40:20
51173,51173,upi,204.48,success,,2024-09-23 13:15:22
51174,51174,wallet,256.99,success,,2024-12-17 12:16:06
51175,51175,upi,290.99,success,,2024-12-16 20:51:59
51176,51176,upi,336.14,refunded,,2024-11-24 20:22:45
51177,51177,wallet,303.77,success,,2024-11-17 20:52:50
51178,51178,upi,291.05,success,,2024-07-17 12:48:22
51179,51179,wallet,378.72,success,,2024-11-17 19:51:44
51180,51180,cod,384.89,success,,2024-11-25 19:52:41
51181,51181,upi,199.51,success,,2024-12-27 12:42:15
51182,51182,wallet,405.72,success,,2024-12-22 19:04:27
51183,51183,upi,448.74,success,,2024-12-27 20:31:14
51184,51184,upi,172.6,success,,2024-08-28 21:34:51
51185,51185,upi,446.0,success,,2024-09-23 20:07:40
51186,51186,upi,366.27,success,,2024-07-13 20:43:15
51187,51187,upi,306.89,success,,2024-07-26 21:47:18
51188,51188,upi,538.23,success,,2024-07-15 12:52:12
51189,51189,upi,324.98,success,,2024-08-03 12:50:54
51190,51190,upi,437.76,success,,2024-09-09 21:37:33
51191,51191,upi,227.96,refunded,,2024-08-26 20:22:06
51192,51192,upi,311.21,success,,2024-09-09 20:12:30
51193,51193,upi,230.61,success,,2024-11-02 20:52:17
51194,51194,upi,317.87,success,,2024-12-03 20:12:06
51195,51195,wallet,378.03,success,,2024-11-05 21:33:40
51196,51196,upi,400.56,success,,2024-11-18 20:55:46
51197,51197,upi,321.87,success,,2024-12-01 21:18:08
51198,51198,card,323.37,success,,2024-11-18 21:49:08
51199,51199,upi,259.24,success,,2024-10-22 20:43:59
51200,51200,card,330.33,success,,2024-10-18 12:58:56
51201,51201,upi,350.34,refunded,,2024-11-17 13:44:09
51202,51202,cod,292.64,success,,2024-05-22 12:22:20
51203,51203,card,316.47,success,,2024-05-05 13:02:53
51204,51204,upi,142.96,success,,2024-09-25 19:20:18
51205,51205,upi,390.22,success,,2024-12-04 13:05:11
51206,51206,upi,240.06,success,,2024-12-23 12:06:20
51207,51207,card,364.32,success,,2024-04-29 19:33:51
51208,51208,card,387.56,success,,2024-08-02 19:48:11
51209,51209,upi,353.58,success,,2024-04-02 19:11:37
51210,51210,upi,323.87,success,,2024-04-26 21:06:28
51211,51211,wallet,473.88,success,,2024-08-07 13:07:18
51212,51212,wallet,300.19,success,,2024-08-18 20:52:43
51213,51213,upi,234.86,success,,2024-12-27 13:23:35
51214,51214,upi,205.16,success,,2024-11-14 12:58:43
51215,51215,card,267.3,success,,2024-10-25 19:40:52
51216,51216,card,341.32,success,,2024-10-22 21:42:39
51217,51217,upi,479.83,success,,2024-12-18 19:31:44
51218,51218,upi,272.14,success,,2024-11-06 13:12:56
51219,51219,upi,534.56,success,,2024-10-24 19:17:28
51220,51220,upi,381.08,success,,2024-11-24 19:20:50
51221,51221,wallet,293.72,success,,2024-10-10 19:22:38
51222,51222,upi,213.73,success,,2024-11-21 19:42:56
51223,51223,upi,242.46,success,,2024-10-19 20:50:18
51224,51224,card,253.76,success,,2024-12-24 21:17:19
51225,51225,wallet,481.58,success,,2024-10-28 20:53:07
51226,51226,wallet,371.26,success,,2024-11-21 20:20:17
51227,51227,upi,318.37,success,,2024-10-20 20:38:48
51228,51228,upi,362.93,success,,2024-09-02 20:34:44
51229,51229,upi,575.37,success,,2024-10-03 19:47:28
51230,51230,upi,389.97,success,,2024-11-28 13:13:25
51231,51231,wallet,294.37,success,,2024-11-10 13:11:30
51232,51232,upi,379.94,success,,2024-09-12 20:07:56
51233,51233,upi,414.48,success,,2024-11-19 20:46:49
51234,51234,card,437.83,success,,2024-08-17 21:21:33
51235,51235,card,490.05,success,,2024-11-20 19:31:40
51236,51236,wallet,433.63,success,,2024-11-25 20:00:48
51237,51237,wallet,288.4,success,,2024-08-29 12:45:23
51238,51238,card,253.47,failed,bank_decline,2024-09-29 19:08:09
51239,51239,upi,253.38,success,,2024-08-05 20:01:19
51240,51240,upi,536.5,success,,2024-10-20 19:05:58
51241,51241,upi,464.8,success,,2024-11-04 13:03:19
51242,51242,card,353.68,success,,2024-12-29 12:28:24
51243,51243,card,299.42,success,,2024-09-09 19:15:14
51244,51244,upi,389.95,success,,2024-12-21 20:41:18
51245,51245,upi,418.77,success,,2024-09-06 20:55:58
51246,51246,wallet,398.21,success,,2024-09-23 20:49:12
51247,51247,upi,134.9,failed,bank_decline,2024-09-22 20:20:34
51248,51248,card,209.69,success,,2024-10-10 12:45:48
51249,51249,upi,361.39,success,,2024-11-11 12:57:26
51250,51250,wallet,346.96,refunded,,2024-10-28 12:12:28
51251,51251,upi,281.89,success,,2024-11-22 13:07:21
51252,51252,card,331.87,success,,2024-10-18 19:27:23
51253,51253,card,478.26,success,,2024-11-15 20:34:27
51254,51254,card,219.04,success,,2024-11-08 21:28:12
51255,51255,upi,221.67,success,,2024-11-10 20:48:07
51256,51256,upi,383.01,success,,2024-11-10 21:37:58
51257,51257,card,215.77,success,,2024-09-10 13:08:47
51258,51258,card,547.86,success,,2024-08-14 20:31:24
51259,51259,wallet,419.04,success,,2024-10-30 20:31:15
51260,51260,card,475.16,success,,2024-10-02 20:30:56
51261,51261,upi,452.35,success,,2024-10-12 19:34:08
51262,51262,wallet,391.43,success,,2024-09-17 20:49:47
51263,51263,wallet,398.29,success,,2024-07-27 21:41:51
51264,51264,wallet,402.55,refunded,,2024-11-15 12:46:17
51265,51265,wallet,336.64,success,,2024-12-05 20:10:08
51266,51266,upi,593.27,success,,2024-08-06 20:45:45
51267,51267,upi,506.73,success,,2024-12-28 21:19:44
51268,51268,wallet,177.7,success,,2024-10-21 12:44:37
51269,51269,upi,405.1,success,,2024-12-22 19:00:24
51270,51270,wallet,129.79,success,,2024-10-29 20:52:40
51271,51271,upi,427.93,success,,2024-10-27 20:37:07
51272,51272,wallet,132.21,success,,2024-12-23 19:39:09
51273,51273,upi,348.98,success,,2024-12-27 12:03:48
51274,51274,upi,390.61,success,,2024-12-10 19:13:45
51275,51275,cod,223.11,success,,2024-10-11 20:42:34
51276,51276,upi,161.23,success,,2024-07-26 12:19:13
51277,51277,upi,367.26,success,,2024-08-12 19:20:49
51278,51278,upi,425.76,success,,2024-12-23 19:28:43
51279,51279,wallet,380.29,success,,2024-10-21 12:29:30
51280,51280,card,425.88,success,,2024-08-16 20:49:42
51281,51281,upi,157.54,failed,bank_decline,2024-12-21 20:29:19
51282,51282,wallet,396.89,success,,2024-12-20 21:22:23
51283,51283,upi,292.1,success,,2024-12-26 20:51:26
51284,51284,cod,140.1,success,,2024-11-24 13:57:54
51285,51285,upi,252.33,success,,2024-10-06 12:21:28
51286,51286,upi,338.34,failed,bank_decline,2024-09-17 20:20:07
51287,51287,upi,493.34,success,,2024-11-26 20:40:55
51288,51288,card,202.1,success,,2024-09-23 19:00:12
51289,51289,upi,104.41,refunded,,2024-07-24 13:04:16
51290,51290,upi,533.82,success,,2024-05-30 21:55:54
51291,51291,card,335.4,success,,2024-12-19 20:41:37
51292,51292,upi,463.26,success,,2024-12-12 19:11:52
51293,51293,wallet,126.91,success,,2024-09-16 13:43:08
51294,51294,upi,330.59,success,,2024-09-23 20:09:42
