traffic_id,city_id,date,hour,traffic_index
5588,8,2024-08-26,19,7.03
5589,8,2024-08-27,12,5.81
5590,8,2024-08-27,19,5.71
5591,8,2024-08-28,12,4.93
5592,8,2024-08-28,19,5.41
5593,8,2024-08-29,12,5.81
5594,8,2024-08-29,19,3.98
5595,8,2024-08-30,12,5.62
5596,8,2024-08-30,19,7.46
5597,8,2024-08-31,12,4.61
5598,8,2024-08-31,19,4.95
5599,8,2024-09-01,12,1.04
5600,8,2024-09-01,19,2.96
5601,8,2024-09-02,12,4.19
5602,8,2024-09-02,19,4.79
5603,8,2024-09-03,12,5.85
5604,8,2024-09-03,19,6.5
5605,8,2024-09-04,12,7.12
5606,8,2024-09-04,19,6.61
5607,8,2024-09-05,12,4.59
5608,8,2024-09-05,19,5.69
5609,8,2024-09-06,12,3.98
5610,8,2024-09-06,19,4.89
5611,8,2024-09-07,12,4.26
5612,8,2024-09-07,19,6.49
5613,8,2024-09-08,12,3.88
5614,8,2024-09-08,19,4.69
5615,8,2024-09-09,12,5.46
5616,8,2024-09-09,19,4.87
5617,8,2024-09-10,12,6.62
5618,8,2024-09-10,19,5.07
5619,8,2024-09-11,12,5.66
5620,8,2024-09-11,19,4.99
5621,8,2024-09-12,12,6.87
5622,8,2024-09-12,19,6.99
5623,8,2024-09-13,12,6.52
5624,8,2024-09-13,19,5.91
5625,8,2024-09-14,12,3.35
5626,8,2024-09-14,19,4.62
5627,8,2024-09-15,12,6.1
5628,8,2024-09-15,19,4.37
5629,8,2024-09-16,12,6.62
5630,8,2024-09-16,19,5.1
5631,8,2024-09-17,12,6.26
5632,8,2024-09-17,19,6.27
5633,8,2024-09-18,12,4.18
5634,8,2024-09-18,19,7.62
5635,8,2024-09-19,12,5.52
5636,8,2024-09-19,19,4.5
5637,8,2024-09-20,12,5.05
5638,8,2024-09-20,19,5.14
5639,8,2024-09-21,12,4.58
5640,8,2024-09-21,19,4.45
5641,8,2024-09-22,12,3.86
5642,8,2024-09-22,19,5.3
5643,8,2024-09-23,12,5.57
5644,8,2024-09-23,19,6.01
5645,8,2024-09-24,12,5.91
5646,8,2024-09-24,19,6.53
5647,8,2024-09-25,12,6.19
5648,8,2024-09-25,19,6.15
5649,8,2024-09-26,12,4.55
5650,8,2024-09-26,19,5.9
5651,8,2024-09-27,12,5.4
5652,8,2024-09-27,19,4.98
5653,8,2024-09-28,12,3.87
5654,8,2024-09-28,19,4.92
5655,8,2024-09-29,12,4.15
5656,8,2024-09-29,19,3.41
5657,8,2024-09-30,12,5.63
5658,8,2024-09-30,19,5.31
5659,8,2024-10-01,12,6.52
5660,8,2024-10-01,19,6.41
5661,8,2024-10-02,12,6.22
5662,8,2024-10-02,19,3.92
5663,8,2024-10-03,12,7.74
5664,8,2024-10-03,19,6.54
5665,8,2024-10-04,12,4.9
5666,8,2024-10-04,19,6.32
5667,8,2024-10-05,12,3.13
5668,8,2024-10-05,19,5.06
5669,8,2024-10-06,12,6.04
5670,8,2024-10-06,19,4.93
5671,8,2024-10-07,12,6.23
5672,8,2024-10-07,19,6.65
5673,8,2024-10-08,12,6.13
5674,8,2024-10-08,19,5.96
5675,8,2024-10-09,12,6.54
5676,8,2024-10-09,19,6.62
5677,8,2024-10-10,12,4.64
5678,8,2024-10-10,19,4.78
5679,8,2024-10-11,12,6.82
5680,8,2024-10-11,19,5.33
5681,8,2024-10-12,12,3.29
5682,8,2024-10-12,19,6.2
5683,8,2024-10-13,12,4.57
5684,8,2024-10-13,19,3.46
5685,8,2024-10-14,12,4.33
5686,8,2024-10-14,19,5.95
5687,8,2024-10-15,12,5.05
5688,8,2024-10-15,19,7.33
5689,8,2024-10-16,12,6.61
5690,8,2024-10-16,19,6.14
5691,8,2024-10-17,12,6.18
5692,8,2024-10-17,19,5.63
5693,8,2024-10-18,12,6.19
5694,8,2024-10-18,19,5.15
5695,8,2024-10-19,12,4.38
5696,8,2024-10-19,19,4.7
5697,8,2024-10-20,12,2.98
5698,8,2024-10-20,19,4.87
5699,8,2024-10-21,12,6.64
5700,8,2024-10-21,19,4.87
5701,8,2024-10-22,12,6.67
5702,8,2024-10-22,19,6.09
5703,8,2024-10-23,12,5.66
5704,8,2024-10-23,19,6.26
5705,8,2024-10-24,12,4.36
5706,8,2024-10-24,19,7.12
5707,8,2024-10-25,12,6.83
5708,8,2024-10-25,19,7.65
5709,8,2024-10-26,12,4.76
5710,8,2024-10-26,19,3.23
5711,8,2024-10-27,12,3.97
5712,8,2024-10-27,19,5.85
5713,8,2024-10-28,12,5.55
5714,8,2024-10-28,19,6.57
5715,8,2024-10-29,12,6.47
5716,8,2024-10-29,19,7.22
5717,8,2024-10-30,12,5.06
5718,8,2024-10-30,19,5.29
5719,8,2024-10-31,12,6.01
5720,8,2024-10-31,19,4.31
5721,8,2024-11-01,12,7.63
5722,8,2024-11-01,19,6.75
5723,8,2024-11-02,12,4.88
5724,8,2024-11-02,19,4.82
5725,8,2024-11-03,12,4.28
5726,8,2024-11-03,19,4.46
5727,8,2024-11-04,12,6.92
5728,8,2024-11-04,19,5.75
5729,8,2024-11-05,12,6.22
5730,8,2024-11-05,19,6.67
5731,8,2024-11-06,12,6.5
5732,8,2024-11-06,19,4.92
5733,8,2024-11-07,12,5.01
5734,8,2024-11-07,19,6.57
5735,8,2024-11-08,12,4.69
5736,8,2024-11-08,19,5.41
5737,8,2024-11-09,12,2.77
5738,8,2024-11-09,19,3.99
5739,8,2024-11-10,12,2.37
5740,8,2024-11-10,19,3.95
5741,8,2024-11-11,12,5.77
5742,8,2024-11-11,19,7.63
5743,8,2024-11-12,12,5.74
5744,8,2024-11-12,19,6.6
5745,8,2024-11-13,12,7.34
5746,8,2024-11-13,19,7.26
5747,8,2024-11-14,12,4.79
5748,8,2024-11-14,19,6.01
5749,8,2024-11-15,12,5.48
5750,8,2024-11-15,19,4.71
5751,8,2024-11-16,12,3.82
5752,8,2024-11-16,19,3.92
5753,8,2024-11-17,12,4.74
5754,8,2024-11-17,19,2.52
5755,8,2024-11-18,12,6.59
5756,8,2024-11-18,19,5.11
5757,8,2024-11-19,12,4.96
5758,8,2024-11-19,19,5.83
5759,8,2024-11-20,12,5.03
5760,8,2024-11-20,19,5.67
5761,8,2024-11-21,12,7.17
5762,8,2024-11-21,19,4.84
5763,8,2024-11-22,12,5.07
5764,8,2024-11-22,19,6.45
5765,8,2024-11-23,12,4.34
5766,8,2024-11-23,19,5.2
5767,8,2024-11-24,12,4.95
5768,8,2024-11-24,19,5.55
5769,8,2024-11-25,12,6.15
5770,8,2024-11-25,19,7.21
5771,8,2024-11-26,12,5.31
5772,8,2024-11-26,19,6.16
5773,8,2024-11-27,12,5.42
5774,8,2024-11-27,19,4.35
5775,8,2024-11-28,12,5.12
5776,8,2024-11-28,19,5.74
5777,8,2024-11-29,12,7.11
5778,8,2024-11-29,19,6.29
5779,8,2024-11-30,12,3.8
5780,8,2024-11-30,19,4.94
5781,8,2024-12-01,12,4.08
5782,8,2024-12-01,19,5.85
5783,8,2024-12-02,12,5.96
5784,8,2024-12-02,19,7.61
5785,8,2024-12-03,12,4.15
5786,8,2024-12-03,19,7.73
5787,8,2024-12-04,12,6.06
5788,8,2024-12-04,19,5.71
5789,8,2024-12-05,12,6.7
5790,8,2024-12-05,19,6.28
5791,8,2024-12-06,12,6.05
5792,8,2024-12-06,19,6.44
5793,8,2024-12-07,12,3.43
5794,8,2024-12-07,19,4.72
5795,8,2024-12-08,12,2.71
5796,8,2024-12-08,19,5.14
5797,8,2024-12-09,12,4.25
5798,8,2024-12-09,19,6.12
5799,8,2024-12-10,12,6.51
5800,8,2024-12-10,19,6.27
5801,8,2024-12-11,12,6.22
5802,8,2024-12-11,19,5.13
5803,8,2024-12-12,12,4.47
5804,8,2024-12-12,19,5.13
5805,8,2024-12-13,12,4.79
5806,8,2024-12-13,19,5.75
5807,8,2024-12-14,12,4.3
5808,8,2024-12-14,19,2.56
5809,8,2024-12-15,12,4.59
5810,8,2024-12-15,19,2.73
5811,8,2024-12-16,12,7.86
5812,8,2024-12-16,19,5.22
5813,8,2024-12-17,12,3.93
5814,8,2024-12-17,19,5.25
5815,8,2024-12-18,12,6.49
5816,8,2024-12-18,19,5.71
5817,8,2024-12-19,12,5.89
5818,8,2024-12-19,19,5.71
5819,8,2024-12-20,12,6.21
5820,8,2024-12-20,19,5.24
5821,8,2024-12-21,12,4.63
5822,8,2024-12-21,19,4.18
5823,8,2024-12-22,12,5.3
5824,8,2024-12-22,19,5.62
5825,8,2024-12-23,12,6.87
5826,8,2024-12-23,19,6.41
5827,8,2024-12-24,12,5.71
5828,8,2024-12-24,19,4.86
5829,8,2024-12-25,12,6.09
5830,8,2024-12-25,19,7.44
5831,8,2024-12-26,12,4.57
5832,8,2024-12-26,19,5.15
5833,8,2024-12-27,12,4.68
5834,8,2024-12-27,19,6.17
5835,8,2024-12-28,12,5.35
5836,8,2024-12-28,19,6.1
5837,8,2024-12-29,12,3.6
5838,8,2024-12-29,19,4.39
5839,8,2024-12-30,12,5.18
5840,8,2024-12-30,19,4.55
5841,9,2024-01-01,12,4.81
5842,9,2024-01-01,19,4.27
5843,9,2024-01-02,12,3.86
5844,9,2024-01-02,19,2.69
5845,9,2024-01-03,12,4.57
5846,9,2024-01-03,19,3.97
5847,9,2024-01-04,12,3.03
5848,9,2024-01-04,19,2.98
5849,9,2024-01-05,12,5.12
5850,9,2024-01-05,19,3.7
5851,9,2024-01-06,12,2.43
5852,9,2024-01-06,19,4.21
5853,9,2024-01-07,12,1.48
5854,9,2024-01-07,19,2.14
5855,9,2024-01-08,12,3.04
5856,9,2024-01-08,19,3.65
5857,9,2024-01-09,12,4.11
5858,9,2024-01-09,19,4.11
5859,9,2024-01-10,12,3.36
5860,9,2024-01-10,19,4.27
5861,9,2024-01-11,12,4.49
5862,9,2024-01-11,19,3.89
5863,9,2024-01-12,12,4.32
5864,9,2024-01-12,19,4.72
5865,9,2024-01-13,12,2.03
5866,9,2024-01-13,19,3.4
5867,9,2024-01-14,12,3.65
5868,9,2024-01-14,19,4.66
5869,9,2024-01-15,12,3.13
5870,9,2024-01-15,19,3.76
5871,9,2024-01-16,12,2.13
5872,9,2024-01-16,19,4.45
5873,9,2024-01-17,12,5.68
5874,9,2024-01-17,19,4.36
5875,9,2024-01-18,12,5.12
5876,9,2024-01-18,19,5.75
5877,9,2024-01-19,12,4.06
5878,9,2024-01-19,19,3.94
5879,9,2024-01-20,12,2.3
5880,9,2024-01-20,19,3.65
5881,9,2024-01-21,12,2.15
5882,9,2024-01-21,19,0.7
5883,9,2024-01-22,12,5.93
5884,9,2024-01-22,19,4.51
5885,9,2024-01-23,12,4.94
5886,9,2024-01-23,19,3.54
5887,9,2024-01-24,12,5.21
5888,9,2024-01-24,19,4.48
5889,9,2024-01-25,12,3.07
5890,9,2024-01-25,19,4.27
5891,9,2024-01-26,12,5.77
5892,9,2024-01-26,19,2.28
5893,9,2024-01-27,12,1.76
5894,9,2024-01-27,19,3.4
5895,9,2024-01-28,12,4.09
5896,9,2024-01-28,19,3.34
5897,9,2024-01-29,12,3.91
5898,9,2024-01-29,19,4.56
5899,9,2024-01-30,12,3.22
5900,9,2024-01-30,19,4.31
5901,9,2024-01-31,12,4.88
5902,9,2024-01-31,19,3.59
5903,9,2024-02-01,12,3.28
5904,9,2024-02-01,19,3.1
5905,9,2024-02-02,12,5.3
5906,9,2024-02-02,19,0.78
5907,9,2024-02-03,12,3.61
5908,9,2024-02-03,19,3.74
5909,9,2024-02-04,12,4.08
5910,9,2024-02-04,19,2.97
5911,9,2024-02-05,12,4.64
5912,9,2024-02-05,19,4.42
5913,9,2024-02-06,12,3.27
5914,9,2024-02-06,19,4.88
5915,9,2024-02-07,12,6.11
5916,9,2024-02-07,19,5.59
5917,9,2024-02-08,12,5.15
5918,9,2024-02-08,19,3.75
5919,9,2024-02-09,12,3.48
5920,9,2024-02-09,19,3.56
5921,9,2024-02-10,12,2.37
5922,9,2024-02-10,19,4.4
5923,9,2024-02-11,12,1.88
5924,9,2024-02-11,19,3.32
5925,9,2024-02-12,12,5.16
5926,9,2024-02-12,19,2.92
5927,9,2024-02-13,12,2.91
5928,9,2024-02-13,19,3.61
5929,9,2024-02-14,12,4.29
5930,9,2024-02-14,19,5.0
5931,9,2024-02-15,12,3.83
5932,9,2024-02-15,19,5.78
5933,9,2024-02-16,12,4.54
5934,9,2024-02-16,19,4.57
5935,9,2024-02-17,12,1.45
5936,9,2024-02-17,19,3.32
5937,9,2024-02-18,12,3.6
5938,9,2024-02-18,19,1.61
5939,9,2024-02-19,12,3.63
5940,9,2024-02-19,19,3.68
5941,9,2024-02-20,12,3.78
5942,9,2024-02-20,19,1.85
5943,9,2024-02-21,12,2.31
5944,9,2024-02-21,19,4.09
5945,9,2024-02-22,12,4.4
5946,9,2024-02-22,19,4.71
5947,9,2024-02-23,12,4.99
5948,9,2024-02-23,19,1.57
5949,9,2024-02-24,12,4.95
5950,9,2024-02-24,19,3.1
5951,9,2024-02-25,12,4.09
5952,9,2024-02-25,19,4.79
5953,9,2024-02-26,12,6.73
5954,9,2024-02-26,19,4.46
5955,9,2024-02-27,12,5.48
5956,9,2024-02-27,19,3.31
5957,9,2024-02-28,12,3.14
5958,9,2024-02-28,19,2.98
5959,9,2024-02-29,12,3.98
5960,9,2024-02-29,19,5.18
5961,9,2024-03-01,12,5.57
5962,9,2024-03-01,19,4.15
5963,9,2024-03-02,12,1.66
5964,9,2024-03-02,19,3.06
5965,9,2024-03-03,12,3.86
5966,9,2024-03-03,19,1.4
5967,9,2024-03-04,12,4.98
5968,9,2024-03-04,19,4.13
5969,9,2024-03-05,12,3.6
5970,9,2024-03-05,19,4.23
5971,9,2024-03-06,12,4.43
5972,9,2024-03-06,19,4.88
5973,9,2024-03-07,12,4.46
5974,9,2024-03-07,19,3.36
5975,9,2024-03-08,12,3.83
5976,9,2024-03-08,19,4.24
5977,9,2024-03-09,12,3.9
5978,9,2024-03-09,19,3.28
5979,9,2024-03-10,12,4.52
5980,9,2024-03-10,19,2.39
5981,9,2024-03-11,12,4.59
5982,9,2024-03-11,19,3.14
5983,9,2024-03-12,12,4.86
5984,9,2024-03-12,19,5.19
5985,9,2024-03-13,12,3.47
5986,9,2024-03-13,19,4.41
5987,9,2024-03-14,12,4.62
5988,9,2024-03-14,19,2.65
5989,9,2024-03-15,12,2.27
5990,9,2024-03-15,19,4.12
5991,9,2024-03-16,12,3.76
5992,9,2024-03-16,19,3.35
5993,9,2024-03-17,12,1.19
5994,9,2024-03-17,19,4.32
5995,9,2024-03-18,12,4.8
5996,9,2024-03-18,19,2.42
5997,9,2024-03-19,12,2.79
5998,9,2024-03-19,19,2.91
5999,9,2024-03-20,12,4.14
6000,9,2024-03-20,19,4.12
6001,9,2024-03-21,12,2.73
6002,9,2024-03-21,19,4.0
6003,9,2024-03-22,12,4.65
6004,9,2024-03-22,19,5.94
6005,9,2024-03-23,12,3.62
6006,9,2024-03-23,19,2.81
6007,9,2024-03-24,12,2.41
6008,9,2024-03-24,19,3.54
6009,9,2024-03-25,12,3.98
6010,9,2024-03-25,19,2.96
6011,9,2024-03-26,12,2.89
6012,9,2024-03-26,19,2.78
6013,9,2024-03-27,12,3.42
6014,9,2024-03-27,19,4.86
6015,9,2024-03-28,12,4.39
6016,9,2024-03-28,19,4.25
6017,9,2024-03-29,12,3.18
6018,9,2024-03-29,19,5.43
6019,9,2024-03-30,12,5.12
6020,9,2024-03-30,19,2.81
6021,9,2024-03-31,12,3.2
6022,9,2024-03-31,19,4.73
6023,9,2024-04-01,12,1.55
6024,9,2024-04-01,19,4.14
6025,9,2024-04-02,12,5.47
6026,9,2024-04-02,19,4.6
6027,9,2024-04-03,12,3.77
6028,9,2024-04-03,19,2.89
6029,9,2024-04-04,12,3.95
6030,9,2024-04-04,19,5.6
6031,9,2024-04-05,12,4.03
6032,9,2024-04-05,19,3.81
6033,9,2024-04-06,12,3.68
6034,9,2024-04-06,19,2.61
6035,9,2024-04-07,12,3.43
6036,9,2024-04-07,19,3.91
6037,9,2024-04-08,12,3.98
6038,9,2024-04-08,19,4.79
6039,9,2024-04-09,12,4.63
6040,9,2024-04-09,19,4.91
6041,9,2024-04-10,12,4.2
6042,9,2024-04-10,19,3.29
6043,9,2024-04-11,12,3.97
6044,9,2024-04-11,19,3.17
6045,9,2024-04-12,12,4.34
6046,9,2024-04-12,19,4.17
6047,9,2024-04-13,12,4.03
6048,9,2024-04-13,19,2.66
6049,9,2024-04-14,12,2.55
6050,9,2024-04-14,19,3.33
6051,9,2024-04-15,12,3.28
6052,9,2024-04-15,19,5.92
6053,9,2024-04-16,12,4.11
6054,9,2024-04-16,19,4.78
6055,9,2024-04-17,12,2.59
6056,9,2024-04-17,19,3.69
6057,9,2024-04-18,12,4.11
6058,9,2024-04-18,19,3.19
6059,9,2024-04-19,12,4.48
6060,9,2024-04-19,19,4.13
6061,9,2024-04-20,12,3.32
6062,9,2024-04-20,19,3.7
6063,9,2024-04-21,12,3.34
6064,9,2024-04-21,19,2.65
6065,9,2024-04-22,12,5.13
6066,9,2024-04-22,19,2.44
6067,9,2024-04-23,12,3.53
6068,9,2024-04-23,19,3.09
6069,9,2024-04-24,12,5.42
6070,9,2024-04-24,19,3.39
6071,9,2024-04-25,12,4.54
6072,9,2024-04-25,19,4.67
6073,9,2024-04-26,12,4.4
6074,9,2024-04-26,19,2.84
6075,9,2024-04-27,12,4.29
6076,9,2024-04-27,19,2.85
6077,9,2024-04-28,12,2.8
6078,9,2024-04-28,19,2.68
6079,9,2024-04-29,12,1.93
6080,9,2024-04-29,19,3.93
6081,9,2024-04-30,12,3.18
6082,9,2024-04-30,19,3.88
6083,9,2024-05-01,12,3.48
6084,9,2024-05-01,19,3.72
6085,9,2024-05-02,12,5.98
6086,9,2024-05-02,19,5.22
6087,9,2024-05-03,12,6.02
6088,9,2024-05-03,19,4.96
6089,9,2024-05-04,12,2.56
6090,9,2024-05-04,19,2.17
6091,9,2024-05-05,12,1.46
6092,9,2024-05-05,19,2.77
6093,9,2024-05-06,12,3.33
6094,9,2024-05-06,19,4.18
6095,9,2024-05-07,12,5.6
6096,9,2024-05-07,19,4.06
6097,9,2024-05-08,12,2.83
6098,9,2024-05-08,19,3.79
6099,9,2024-05-09,12,4.91
6100,9,2024-05-09,19,3.35
6101,9,2024-05-10,12,5.73
6102,9,2024-05-10,19,4.19
6103,9,2024-05-11,12,0.9
6104,9,2024-05-11,19,2.32
6105,9,2024-05-12,12,1.29
6106,9,2024-05-12,19,1.8
6107,9,2024-05-13,12,4.91
6108,9,2024-05-13,19,4.55
6109,9,2024-05-14,12,5.52
6110,9,2024-05-14,19,3.98
6111,9,2024-05-15,12,4.7
6112,9,2024-05-15,19,5.56
6113,9,2024-05-16,12,3.52
6114,9,2024-05-16,19,4.56
6115,9,2024-05-17,12,3.53
6116,9,2024-05-17,19,4.42
6117,9,2024-05-18,12,0.8
6118,9,2024-05-18,19,2.38
6119,9,2024-05-19,12,1.46
6120,9,2024-05-19,19,3.08
6121,9,2024-05-20,12,4.97
6122,9,2024-05-20,19,5.34
6123,9,2024-05-21,12,3.78
6124,9,2024-05-21,19,4.03
6125,9,2024-05-22,12,3.39
6126,9,2024-05-22,19,3.42
6127,9,2024-05-23,12,3.32
6128,9,2024-05-23,19,3.06
6129,9,2024-05-24,12,4.25
6130,9,2024-05-24,19,3.36
6131,9,2024-05-25,12,4.98
6132,9,2024-05-25,19,1.91
6133,9,2024-05-26,12,4.68
6134,9,2024-05-26,19,2.72
6135,9,2024-05-27,12,2.59
6136,9,2024-05-27,19,2.9
6137,9,2024-05-28,12,4.65
6138,9,2024-05-28,19,4.66
6139,9,2024-05-29,12,2.51
6140,9,2024-05-29,19,4.27
6141,9,2024-05-30,12,3.15
6142,9,2024-05-30,19,5.47
6143,9,2024-05-31,12,4.6
6144,9,2024-05-31,19,4.8
6145,9,2024-06-01,12,4.3
6146,9,2024-06-01,19,2.65
6147,9,2024-06-02,12,2.91
6148,9,2024-06-02,19,2.16
6149,9,2024-06-03,12,3.44
6150,9,2024-06-03,19,5.56
6151,9,2024-06-04,12,4.12
6152,9,2024-06-04,19,3.8
6153,9,2024-06-05,12,2.91
6154,9,2024-06-05,19,3.95
6155,9,2024-06-06,12,4.22
6156,9,2024-06-06,19,4.24
6157,9,2024-06-07,12,4.91
6158,9,2024-06-07,19,4.57
6159,9,2024-06-08,12,3.27
6160,9,2024-06-08,19,2.04
6161,9,2024-06-09,12,2.05
6162,9,2024-06-09,19,2.67
6163,9,2024-06-10,12,4.25
6164,9,2024-06-10,19,3.67
6165,9,2024-06-11,12,2.71
6166,9,2024-06-11,19,5.8
6167,9,2024-06-12,12,6.14
6168,9,2024-06-12,19,2.75
6169,9,2024-06-13,12,4.06
6170,9,2024-06-13,19,2.17
6171,9,2024-06-14,12,2.93
6172,9,2024-06-14,19,4.85
6173,9,2024-06-15,12,2.65
6174,9,2024-06-15,19,4.03
6175,9,2024-06-16,12,3.93
6176,9,2024-06-16,19,3.23
6177,9,2024-06-17,12,3.27
6178,9,2024-06-17,19,5.94
6179,9,2024-06-18,12,4.44
6180,9,2024-06-18,19,3.18
6181,9,2024-06-19,12,4.62
6182,9,2024-06-19,19,3.82
6183,9,2024-06-20,12,5.49
6184,9,2024-06-20,19,3.73
6185,9,2024-06-21,12,4.25
6186,9,2024-06-21,19,4.78
6187,9,2024-06-22,12,2.56
6188,9,2024-06-22,19,3.24
6189,9,2024-06-23,12,3.3
6190,9,2024-06-23,19,4.41
6191,9,2024-06-24,12,5.78
6192,9,2024-06-24,19,4.27
6193,9,2024-06-25,12,4.05
6194,9,2024-06-25,19,5.13
6195,9,2024-06-26,12,5.6
6196,9,2024-06-26,19,2.89
6197,9,2024-06-27,12,3.7
6198,9,2024-06-27,19,6.19
6199,9,2024-06-28,12,4.13
6200,9,2024-06-28,19,2.58
6201,9,2024-06-29,12,4.07
6202,9,2024-06-29,19,3.18
6203,9,2024-06-30,12,3.12
6204,9,2024-06-30,19,2.02
6205,9,2024-07-01,12,4.61
6206,9,2024-07-01,19,3.94
6207,9,2024-07-02,12,4.35
6208,9,2024-07-02,19,5.35
6209,9,2024-07-03,12,3.84
6210,9,2024-07-03,19,3.2
6211,9,2024-07-04,12,3.52
6212,9,2024-07-04,19,5.14
6213,9,2024-07-05,12,4.35
6214,9,2024-07-05,19,3.77
6215,9,2024-07-06,12,2.8
6216,9,2024-07-06,19,3.41
6217,9,2024-07-07,12,4.11
6218,9,2024-07-07,19,2.69
6219,9,2024-07-08,12,4.33
6220,9,2024-07-08,19,4.12
6221,9,2024-07-09,12,4.57
6222,9,2024-07-09,19,3.97
6223,9,2024-07-10,12,3.87
6224,9,2024-07-10,19,2.97
6225,9,2024-07-11,12,5.05
6226,9,2024-07-11,19,5.18
6227,9,2024-07-12,12,4.2
6228,9,2024-07-12,19,3.71
6229,9,2024-07-13,12,4.03
6230,9,2024-07-13,19,3.15
6231,9,2024-07-14,12,3.98
6232,9,2024-07-14,19,2.5
6233,9,2024-07-15,12,2.81
6234,9,2024-07-15,19,3.68
6235,9,2024-07-16,12,3.05
6236,9,2024-07-16,19,2.8
6237,9,2024-07-17,12,4.58
6238,9,2024-07-17,19,3.79
6239,9,2024-07-18,12,3.93
6240,9,2024-07-18,19,3.85
6241,9,2024-07-19,12,4.22
6242,9,2024-07-19,19,4.01
6243,9,2024-07-20,12,3.78
6244,9,2024-07-20,19,4.23
6245,9,2024-07-21,12,2.36
6246,9,2024-07-21,19,3.38
6247,9,2024-07-22,12,5.28
6248,9,2024-07-22,19,4.36
6249,9,2024-07-23,12,4.16
6250,9,2024-07-23,19,4.71
6251,9,2024-07-24,12,2.99
6252,9,2024-07-24,19,5.03
6253,9,2024-07-25,12,4.0
6254,9,2024-07-25,19,5.48
6255,9,2024-07-26,12,4.01
6256,9,2024-07-26,19,5.8
6257,9,2024-07-27,12,3.84
6258,9,2024-07-27,19,2.96
6259,9,2024-07-28,12,4.0
6260,9,2024-07-28,19,2.23
6261,9,2024-07-29,12,4.7
6262,9,2024-07-29,19,4.36
6263,9,2024-07-30,12,4.79
6264,9,2024-07-30,19,5.31
6265,9,2024-07-31,12,4.57
6266,9,2024-07-31,19,5.6
6267,9,2024-08-01,12,5.05
6268,9,2024-08-01,19,4.19
6269,9,2024-08-02,12,4.81
6270,9,2024-08-02,19,4.06
6271,9,2024-08-03,12,4.27
6272,9,2024-08-03,19,2.82
6273,9,2024-08-04,12,3.79
6274,9,2024-08-04,19,4.24
6275,9,2024-08-05,12,4.61
6276,9,2024-08-05,19,5.89
6277,9,2024-08-06,12,3.24
6278,9,2024-08-06,19,3.75
6279,9,2024-08-07,12,5.26
6280,9,2024-08-07,19,5.29
6281,9,2024-08-08,12,3.37
6282,9,2024-08-08,19,2.87
6283,9,2024-08-09,12,2.97
6284,9,2024-08-09,19,2.31
6285,9,2024-08-10,12,1.42
6286,9,2024-08-10,19,3.33
6287,9,2024-08-11,12,3.14
6288,9,2024-08-11,19,4.81
6289,9,2024-08-12,12,4.12
6290,9,2024-08-12,19,4.47
6291,9,2024-08-13,12,5.12
6292,9,2024-08-13,19,4.35
6293,9,2024-08-14,12,3.2
6294,9,2024-08-14,19,4.08
6295,9,2024-08-15,12,4.73
6296,9,2024-08-15,19,4.15
6297,9,2024-08-16,12,6.23
6298,9,2024-08-16,19,3.54
6299,9,2024-08-17,12,2.45
6300,9,2024-08-17,19,2.33
6301,9,2024-08-18,12,3.57
6302,9,2024-08-18,19,3.28
6303,9,2024-08-19,12,3.42
6304,9,2024-08-19,19,5.26
6305,9,2024-08-20,12,5.15
6306,9,2024-08-20,19,3.15
6307,9,2024-08-21,12,6.43
6308,9,2024-08-21,19,3.74
6309,9,2024-08-22,12,4.43
6310,9,2024-08-22,19,4.51
6311,9,2024-08-23,12,5.97
6312,9,2024-08-23,19,3.05
6313,9,2024-08-24,12,2.62
6314,9,2024-08-24,19,3.62
6315,9,2024-08-25,12,4.52
6316,9,2024-08-25,19,4.17
6317,9,2024-08-26,12,3.37
6318,9,2024-08-26,19,6.75
6319,9,2024-08-27,12,4.04
6320,9,2024-08-27,19,5.33
6321,9,2024-08-28,12,3.64
6322,9,2024-08-28,19,5.12
6323,9,2024-08-29,12,4.83
6324,9,2024-08-29,19,5.27
6325,9,2024-08-30,12,3.56
6326,9,2024-08-30,19,4.42
6327,9,2024-08-31,12,3.95
6328,9,2024-08-31,19,2.21
6329,9,2024-09-01,12,3.18
6330,9,2024-09-01,19,2.3
6331,9,2024-09-02,12,4.33
6332,9,2024-09-02,19,3.64
6333,9,2024-09-03,12,4.18
6334,9,2024-09-03,19,3.41
6335,9,2024-09-04,12,4.4
6336,9,2024-09-04,19,4.23
6337,9,2024-09-05,12,4.32
6338,9,2024-09-05,19,5.18
6339,9,2024-09-06,12,4.94
6340,9,2024-09-06,19,5.1
6341,9,2024-09-07,12,3.77
6342,9,2024-09-07,19,3.53
6343,9,2024-09-08,12,4.05
6344,9,2024-09-08,19,2.5
6345,9,2024-09-09,12,4.88
6346,9,2024-09-09,19,5.38
6347,9,2024-09-10,12,5.15
6348,9,2024-09-10,19,3.23
6349,9,2024-09-11,12,3.63
6350,9,2024-09-11,19,3.18
6351,9,2024-09-12,12,3.14
6352,9,2024-09-12,19,2.98
6353,9,2024-09-13,12,6.16
6354,9,2024-09-13,19,6.68
6355,9,2024-09-14,12,2.92
6356,9,2024-09-14,19,4.54
6357,9,2024-09-15,12,1.85
6358,9,2024-09-15,19,4.18
6359,9,2024-09-16,12,5.74
6360,9,2024-09-16,19,4.96
6361,9,2024-09-17,12,5.17
6362,9,2024-09-17,19,4.88
6363,9,2024-09-18,12,3.45
