user_id,signup_date,city_id,acquisition_channel,referred_by_user_id,is_premium_member,premium_start_date,age_band,gender,device_type,signup_channel_cost,is_churned,churned_at
4130,2024-06-19,10,referral,3079,False,,25-34,female,Android,58.01,False,
4131,2024-05-31,1,paid_search,,False,,35-44,female,Android,251.53,False,
4132,2024-10-23,1,paid_search,,True,2024-11-19,25-34,female,Android,235.83,False,
4133,2024-02-13,3,organic,,False,,25-34,female,Android,,False,
4134,2024-11-20,5,organic,,False,,35-44,male,Android,,False,
4135,2024-12-10,2,paid_search,,False,,45+,female,Android,226.46,False,
4136,2024-08-27,2,organic,,False,,35-44,male,Android,,False,
4137,2024-06-08,3,organic,,False,,35-44,male,Android,,False,
4138,2024-04-21,2,referral,2760,False,,45+,female,iOS,54.66,False,
4139,2024-04-03,2,organic,,False,,35-44,female,Android,,False,
4140,2024-06-14,3,paid_social,,False,,25-34,male,Android,155.74,False,
4141,2024-04-27,3,organic,,False,,45+,male,Android,,False,
4142,2024-11-26,1,organic,,False,,18-24,female,Android,,False,
4143,2024-11-03,6,paid_social,,False,,25-34,other,Android,162.66,False,
4144,2024-04-27,2,paid_social,,False,,35-44,male,Android,164.89,False,
4145,2024-10-20,6,organic,,False,,25-34,male,Android,,False,
4146,2024-09-17,4,referral,2995,False,,25-34,female,Android,59.14,False,
4147,2024-09-09,4,paid_social,,True,2024-09-15,18-24,male,Android,169.32,False,
4148,2024-10-04,6,push_reactivation,,False,,45+,male,Android,44.3,False,
4149,2024-06-25,1,organic,,False,,35-44,female,iOS,,False,
4150,2024-10-25,2,paid_social,,False,,25-34,male,Android,161.09,False,
4151,2024-11-15,9,paid_search,,False,,25-34,female,Android,222.84,False,
4152,2024-10-30,1,paid_search,,False,,35-44,male,Android,241.86,False,
4153,2024-10-15,2,paid_social,,False,,18-24,male,iOS,181.98,False,
4154,2024-06-01,1,referral,1720,False,,18-24,male,iOS,60.75,False,
4155,2024-12-17,3,paid_social,,False,,25-34,male,Android,155.49,False,
4156,2024-10-10,1,organic,,False,,25-34,male,iOS,,False,
4157,2024-07-16,6,organic,,True,2024-10-12,35-44,female,Android,,False,
4158,2024-03-22,2,organic,,False,,25-34,male,Android,,False,
4159,2024-10-30,5,referral,2883,False,,18-24,female,Android,62.0,False,
4160,2024-10-24,3,paid_social,,False,,25-34,male,iOS,184.4,False,
4161,2024-07-18,10,paid_social,,False,,25-34,female,iOS,168.99,False,
4162,2024-09-01,1,paid_search,,True,2024-10-16,18-24,male,iOS,242.95,False,
4163,2024-11-13,3,paid_search,,False,,18-24,male,Android,219.88,False,
4164,2024-09-05,9,referral,331,False,,18-24,female,Android,53.93,False,
4165,2024-05-04,9,paid_social,,False,,35-44,male,Android,166.37,False,
4166,2024-06-01,8,organic,,False,,25-34,male,Android,,False,
4167,2024-06-09,2,paid_social,,False,,35-44,male,iOS,170.27,False,
4168,2024-03-29,7,organic,,True,2024-09-11,18-24,male,iOS,,False,
4169,2024-07-05,2,paid_social,,True,2024-10-04,18-24,male,Android,158.39,False,
4170,2024-05-09,4,referral,4120,True,2024-07-03,35-44,female,Android,67.96,False,
4171,2024-10-19,3,paid_social,,False,,25-34,female,iOS,203.05,False,
4172,2024-08-25,2,push_reactivation,,False,,35-44,female,Android,41.88,False,
4173,2024-11-08,2,organic,,False,,35-44,female,Android,,False,
4174,2024-06-24,1,organic,,False,,25-34,female,Android,,False,
4175,2024-07-26,2,push_reactivation,,False,,25-34,female,Android,44.35,False,
4176,2024-04-29,1,referral,2309,False,,45+,female,Android,63.57,False,
4177,2024-03-08,5,organic,,False,,35-44,male,Android,,False,
4178,2024-04-24,6,organic,,False,,25-34,male,Android,,False,
4179,2024-12-01,1,paid_social,,False,,45+,male,Android,161.09,False,
4180,2024-09-16,3,organic,,False,,35-44,male,iOS,,False,
4181,2024-10-06,2,paid_social,,False,,35-44,male,Android,166.85,False,
4182,2024-12-16,2,paid_social,,False,,25-34,female,Android,154.94,False,
4183,2024-05-26,2,paid_social,,False,,25-34,female,Android,190.07,False,
4184,2024-05-28,10,paid_search,,False,,35-44,female,iOS,245.08,False,
4185,2024-12-23,7,referral,1924,False,,25-34,male,Android,59.42,False,
4186,2024-03-26,4,paid_search,,False,,25-34,female,Android,250.83,False,
4187,2024-12-16,2,paid_social,,False,,25-34,male,iOS,167.61,False,
4188,2024-09-30,5,paid_social,,False,,25-34,male,Android,175.77,False,
4189,2024-11-19,1,paid_search,,False,,45+,male,Android,221.5,False,
4190,2024-03-16,1,paid_social,,False,,25-34,male,Android,170.88,False,
4191,2024-02-13,2,paid_social,,True,2024-11-24,35-44,male,Android,167.64,False,
4192,2024-11-18,2,paid_social,,False,,18-24,female,iOS,160.18,False,
4193,2024-07-30,2,organic,,False,,25-34,male,iOS,,False,
4194,2024-07-08,1,paid_search,,False,,18-24,male,iOS,241.74,False,
4195,2024-04-17,2,organic,,False,,18-24,male,iOS,,False,
4196,2024-09-04,5,paid_social,,False,,25-34,male,iOS,166.44,False,
4197,2024-02-29,1,paid_social,,False,,45+,male,Android,199.3,False,
4198,2024-03-28,2,organic,,False,,45+,female,Android,,False,
4199,2024-08-16,1,paid_social,,True,2024-08-29,25-34,male,Android,165.48,False,
4200,2024-07-27,2,organic,,True,2024-12-27,25-34,male,iOS,,False,
4201,2024-10-12,2,organic,,False,,45+,male,Android,,False,
4202,2024-09-04,1,organic,,False,,35-44,female,Android,,False,
4203,2024-10-20,6,organic,,False,,18-24,male,iOS,,False,
4204,2024-12-22,6,paid_social,,False,,25-34,male,Android,179.95,False,
4205,2024-08-04,2,paid_search,,False,,35-44,male,Android,250.92,False,
4206,2024-08-06,3,organic,,False,,25-34,female,Android,,False,
4207,2024-07-22,3,paid_search,,False,,25-34,female,Android,225.94,False,
4208,2024-08-19,2,paid_search,,False,,18-24,male,iOS,200.98,False,
4209,2024-06-29,2,paid_search,,False,,35-44,other,iOS,242.33,False,
4210,2024-09-27,2,organic,,True,2024-12-03,18-24,female,Android,,False,
4211,2024-10-21,2,paid_search,,False,,18-24,male,iOS,198.91,False,
4212,2024-05-12,1,organic,,False,,45+,female,Android,,False,
4213,2024-06-09,2,organic,,True,2024-06-15,18-24,female,Android,,False,
4214,2024-09-10,1,organic,,True,2024-12-28,18-24,female,Android,,False,
4215,2024-10-09,6,organic,,False,,25-34,male,Android,,False,
4216,2024-12-01,10,push_reactivation,,False,,18-24,male,Android,45.96,False,
4217,2024-06-26,3,paid_social,,False,,25-34,female,Android,189.11,False,
4218,2024-01-29,3,referral,25,False,,35-44,male,Android,60.83,False,
4219,2024-12-15,1,paid_social,,False,,25-34,male,Android,184.32,False,
4220,2024-09-23,5,push_reactivation,,True,2024-10-28,25-34,female,Android,41.66,False,
4221,2024-11-05,2,paid_search,,False,,25-34,male,Android,192.24,False,
4222,2024-10-15,3,organic,,True,2024-12-19,35-44,female,Android,,False,
4223,2024-12-22,1,paid_search,,False,,18-24,male,iOS,250.65,False,
4224,2024-12-06,1,referral,3035,False,,35-44,male,Android,60.19,False,
4225,2024-10-16,4,paid_search,,False,,18-24,male,Android,216.77,False,
4226,2024-07-10,6,organic,,False,,25-34,male,Android,,False,
4227,2024-11-03,2,organic,,False,,18-24,male,Android,,False,
4228,2024-12-03,4,organic,,False,,18-24,male,iOS,,False,
4229,2024-09-18,1,referral,2503,False,,18-24,female,iOS,66.87,False,
4230,2024-08-03,4,referral,2560,False,,25-34,male,Android,59.72,False,
4231,2024-07-31,1,referral,3834,False,,35-44,male,Android,66.34,False,
4232,2024-04-03,2,paid_social,,False,,45+,male,Android,190.25,False,
4233,2024-08-20,2,referral,3874,True,2024-09-25,25-34,male,Android,61.52,False,
4234,2024-06-11,5,paid_search,,False,,18-24,female,iOS,214.14,False,
4235,2024-12-26,3,paid_search,,False,,18-24,female,Android,233.46,False,
4236,2024-03-11,3,referral,2269,False,,25-34,female,Android,53.68,False,
4237,2024-05-06,2,paid_social,,False,,25-34,female,iOS,177.85,False,
4238,2024-05-22,6,organic,,False,,25-34,female,Android,,False,
4239,2024-09-10,1,push_reactivation,,False,,25-34,female,Android,35.33,False,
4240,2024-11-24,1,paid_search,,False,,18-24,male,Android,198.0,False,
4241,2024-09-26,4,paid_social,,False,,18-24,male,Android,167.6,False,
4242,2024-11-20,3,organic,,False,,18-24,male,Android,,False,
4243,2024-02-01,1,referral,1640,False,,25-34,female,Android,57.08,False,
4244,2024-03-24,2,organic,,False,,45+,male,Android,,False,
4245,2024-08-24,2,paid_search,,False,,35-44,male,iOS,194.16,False,
4246,2024-09-18,1,organic,,False,,25-34,male,iOS,,False,
4247,2024-10-11,7,paid_search,,False,,18-24,female,Android,220.71,False,
4248,2024-06-26,1,referral,724,True,2024-12-18,25-34,male,iOS,64.76,False,
4249,2024-10-29,3,referral,2725,False,,18-24,male,iOS,52.15,False,
4250,2024-03-27,1,paid_social,,False,,25-34,male,Android,161.91,False,
4251,2024-12-25,6,paid_search,,False,,45+,male,Android,250.26,False,
4252,2024-08-09,1,organic,,False,,18-24,male,Android,,False,
4253,2024-05-21,2,paid_search,,False,,35-44,female,Android,221.02,False,
4254,2024-05-11,1,push_reactivation,,False,,18-24,male,iOS,38.31,False,
4255,2024-12-19,1,paid_social,,False,,25-34,female,iOS,190.38,False,
4256,2024-05-07,5,organic,,False,,35-44,male,Android,,False,
4257,2024-10-17,1,paid_social,,False,,25-34,female,Android,201.25,False,
4258,2024-03-28,8,paid_social,,False,,35-44,male,iOS,176.75,False,
4259,2024-09-28,2,organic,,False,,35-44,male,Android,,False,
4260,2024-09-16,2,paid_social,,False,,45+,male,Android,178.96,False,
4261,2024-08-04,2,referral,1650,False,,18-24,female,iOS,59.55,False,
4262,2024-09-06,3,referral,1330,False,,25-34,female,Android,63.22,False,
4263,2024-07-26,3,paid_social,,True,2024-11-10,25-34,male,Android,175.02,False,
4264,2024-09-28,4,paid_social,,False,,35-44,male,Android,192.06,False,
4265,2024-07-20,4,organic,,False,,35-44,male,Android,,False,
4266,2024-12-01,1,organic,,False,,18-24,male,Android,,False,
4267,2024-09-08,3,organic,,False,,45+,male,Android,,False,
4268,2024-05-19,1,referral,1592,False,,35-44,female,iOS,56.2,False,
4269,2024-06-04,2,organic,,True,2024-11-08,35-44,male,iOS,,False,
4270,2024-12-23,10,organic,,False,,25-34,male,Android,,False,
4271,2024-05-25,2,paid_search,,False,,18-24,female,Android,231.98,False,
4272,2024-12-04,2,paid_social,,False,,35-44,female,Android,203.22,False,
4273,2024-05-07,3,referral,3494,False,,25-34,male,Android,61.66,False,
4274,2024-04-14,6,paid_social,,False,,25-34,female,iOS,178.21,False,
4275,2024-02-29,4,paid_social,,False,,25-34,male,Android,169.16,False,
4276,2024-10-15,2,organic,,False,,35-44,male,Android,,False,
4277,2024-10-15,5,organic,,True,2024-11-17,45+,female,Android,,False,
4278,2024-11-23,4,organic,,False,,18-24,female,Android,,False,
4279,2024-10-06,5,organic,,False,,35-44,male,Android,,False,
4280,2024-10-03,10,organic,,False,,25-34,male,iOS,,False,
4281,2024-06-23,1,organic,,False,,35-44,male,Android,,False,
4282,2024-04-14,2,paid_social,,True,2024-05-15,25-34,male,Android,204.91,False,
4283,2024-11-05,2,paid_social,,False,,18-24,male,iOS,157.38,False,
4284,2024-06-11,5,paid_social,,False,,18-24,female,Android,180.02,False,
4285,2024-03-28,3,organic,,False,,18-24,female,Android,,False,
4286,2024-11-24,2,organic,,False,,35-44,male,Android,,False,
4287,2024-11-17,8,referral,2653,True,2024-12-19,25-34,female,Android,66.05,False,
4288,2024-10-27,1,paid_search,,False,,18-24,male,Android,202.15,False,
4289,2024-08-03,10,organic,,False,,45+,male,Android,,False,
4290,2024-06-15,2,paid_social,,True,2024-10-16,35-44,male,Android,175.19,False,
4291,2024-10-13,3,paid_social,,False,,18-24,male,Android,169.94,False,
4292,2024-02-23,2,paid_search,,False,,35-44,male,Android,240.35,False,
4293,2024-09-02,4,organic,,False,,45+,male,Android,,False,
4294,2024-04-16,5,paid_search,,False,,18-24,female,Android,187.99,False,
4295,2024-06-07,6,organic,,True,2024-12-19,18-24,female,Android,,False,
4296,2024-06-19,6,referral,3519,False,,25-34,male,iOS,64.85,False,
4297,2024-12-18,1,paid_search,,False,,45+,male,Android,227.18,False,
4298,2024-12-27,2,paid_search,,False,,35-44,male,Android,190.7,False,
4299,2024-04-11,1,organic,,False,,45+,male,Android,,False,
4300,2024-06-01,2,organic,,False,,25-34,female,iOS,,False,
4301,2024-08-14,2,organic,,False,,18-24,female,Android,,False,
4302,2024-06-26,3,paid_social,,False,,25-34,male,Android,172.27,False,
4303,2024-07-31,9,paid_search,,False,,45+,male,Android,245.9,False,
4304,2024-02-28,1,paid_search,,False,,25-34,male,Android,212.31,False,
4305,2024-09-24,4,paid_social,,False,,25-34,female,Android,198.25,False,
4306,2024-11-24,6,organic,,False,,25-34,male,Android,,False,
4307,2024-07-24,4,referral,1523,True,2024-08-08,18-24,female,Android,60.72,False,
4308,2024-08-18,1,organic,,False,,25-34,female,Android,,False,
4309,2024-09-09,1,paid_social,,False,,18-24,female,Android,189.64,False,
4310,2024-02-16,1,organic,,True,2024-08-13,18-24,male,Android,,False,
4311,2024-02-21,2,organic,,False,,25-34,male,Android,,False,
4312,2024-08-07,6,organic,,False,,25-34,male,Android,,False,
4313,2024-08-22,1,organic,,True,2024-10-01,35-44,female,Android,,False,
4314,2024-12-11,4,paid_social,,False,,18-24,female,Android,156.98,False,
4315,2024-02-12,2,organic,,False,,25-34,male,Android,,False,
4316,2024-07-22,2,paid_search,,False,,25-34,male,Android,238.74,False,
4317,2024-04-20,4,organic,,False,,25-34,male,Android,,False,
4318,2024-06-11,2,paid_social,,False,,35-44,female,Android,189.31,False,
4319,2024-10-11,5,paid_search,,False,,45+,female,Android,207.36,False,
4320,2024-06-11,2,referral,931,True,2024-09-01,18-24,male,iOS,66.59,False,
4321,2024-08-29,5,paid_social,,False,,25-34,male,Android,185.89,False,
4322,2024-11-21,2,paid_social,,False,,25-34,male,Android,169.12,False,
4323,2024-04-07,2,paid_search,,False,,35-44,female,Android,224.12,False,
4324,2024-04-21,2,paid_search,,False,,45+,female,Android,245.39,False,
4325,2024-11-14,1,organic,,False,,35-44,female,Android,,False,
4326,2024-10-10,2,paid_search,,False,,25-34,female,Android,197.43,False,
4327,2024-09-23,5,organic,,False,,35-44,male,Android,,False,
4328,2024-07-15,2,paid_social,,False,,25-34,female,Android,174.86,False,
4329,2024-12-02,1,organic,,False,,25-34,female,Android,,False,
4330,2024-09-29,9,paid_social,,False,,25-34,female,iOS,168.94,False,
4331,2024-10-10,8,organic,,False,,18-24,female,iOS,,False,
4332,2024-07-30,1,paid_search,,True,2024-09-21,18-24,female,Android,197.14,False,
4333,2024-03-13,1,organic,,False,,25-34,male,iOS,,False,
4334,2024-12-22,3,organic,,False,,35-44,female,Android,,False,
4335,2024-11-23,2,paid_social,,False,,18-24,female,Android,155.07,False,
4336,2024-08-26,1,organic,,False,,18-24,female,Android,,False,
4337,2024-03-14,1,paid_social,,False,,18-24,male,Android,204.93,False,
4338,2024-11-04,2,organic,,True,2024-11-14,45+,male,iOS,,False,
4339,2024-04-24,3,referral,900,False,,35-44,male,Android,61.46,False,
4340,2024-01-05,2,organic,,False,,25-34,female,Android,,False,
4341,2024-12-04,10,paid_search,,False,,35-44,female,Android,230.13,False,
4342,2024-12-17,2,paid_search,,False,,25-34,male,iOS,200.52,False,
4343,2024-12-02,2,organic,,False,,25-34,male,Android,,False,
4344,2024-10-07,8,organic,,False,,35-44,male,Android,,False,
4345,2024-12-25,6,paid_search,,False,,25-34,female,Android,233.13,False,
4346,2024-02-19,4,paid_social,,False,,35-44,male,Android,180.44,False,
4347,2024-09-04,7,paid_social,,False,,45+,female,Android,153.28,False,
4348,2024-11-23,2,referral,973,True,2024-12-11,18-24,male,iOS,60.21,False,
4349,2024-10-12,2,push_reactivation,,True,2024-11-23,18-24,female,Android,40.8,False,
4350,2024-05-17,5,paid_social,,False,,18-24,female,Android,196.58,False,
4351,2024-09-26,2,referral,4324,False,,18-24,male,Android,54.75,False,
4352,2024-06-20,2,organic,,False,,35-44,female,iOS,,False,
4353,2024-08-27,2,paid_social,,False,,25-34,other,Android,184.64,False,
4354,2024-06-29,1,paid_search,,False,,25-34,female,Android,196.95,False,
4355,2024-03-30,1,referral,2812,False,,18-24,female,iOS,56.61,False,
4356,2024-04-19,1,paid_search,,True,2024-08-22,45+,male,iOS,246.27,False,
4357,2024-09-14,2,push_reactivation,,False,,35-44,female,Android,38.06,False,
4358,2024-10-07,2,referral,3957,True,2024-12-10,18-24,female,Android,51.86,False,
4359,2024-08-25,2,organic,,False,,18-24,male,iOS,,False,
4360,2024-04-17,6,paid_search,,False,,18-24,male,Android,210.13,False,
4361,2024-10-02,1,paid_search,,False,,18-24,female,iOS,203.13,False,
4362,2024-02-28,2,organic,,False,,35-44,female,Android,,False,
4363,2024-11-07,4,organic,,False,,35-44,female,iOS,,False,
4364,2024-12-16,1,organic,,False,,18-24,male,Android,,False,
4365,2024-06-01,9,paid_social,,False,,25-34,male,Android,180.3,False,
4366,2024-09-20,3,referral,3283,False,,18-24,male,Android,65.11,False,
4367,2024-03-17,2,paid_search,,False,,18-24,female,Android,193.03,False,
4368,2024-12-09,6,paid_search,,True,2024-12-17,25-34,male,Android,188.65,False,
4369,2024-12-23,6,referral,3189,False,,18-24,female,Android,51.19,False,
4370,2024-07-20,4,organic,,False,,18-24,female,Android,,False,
4371,2024-11-19,6,organic,,False,,45+,male,Android,,False,
4372,2024-12-22,3,paid_social,,False,,25-34,male,Android,198.1,False,
4373,2024-09-23,9,paid_social,,False,,35-44,male,Android,192.79,False,
4374,2024-01-31,2,organic,,False,,45+,male,Android,,False,
4375,2024-10-14,2,referral,1756,False,,25-34,male,Android,59.66,False,
4376,2024-05-05,1,referral,3907,False,,18-24,female,Android,67.1,False,
4377,2024-10-29,2,paid_search,,False,,25-34,female,Android,230.89,False,
4378,2024-03-16,4,paid_social,,False,,18-24,female,Android,158.11,False,
4379,2024-09-12,4,referral,1429,False,,25-34,female,iOS,55.51,False,
4380,2024-07-14,2,paid_social,,False,,25-34,male,iOS,202.82,False,
4381,2024-08-10,1,organic,,False,,18-24,female,iOS,,False,
4382,2024-12-24,1,referral,3398,False,,45+,female,iOS,66.95,False,
4383,2024-05-30,10,organic,,True,2024-09-27,45+,other,iOS,,False,
4384,2024-11-22,2,paid_social,,False,,18-24,female,Android,177.41,False,
4385,2024-05-06,1,referral,3266,False,,35-44,male,iOS,61.79,False,
4386,2024-05-11,3,paid_social,,False,,45+,male,iOS,179.6,False,
4387,2024-12-03,6,push_reactivation,,False,,25-34,female,Android,37.21,False,
4388,2024-08-30,6,push_reactivation,,False,,45+,male,Android,39.47,False,
4389,2024-06-20,2,referral,124,True,2024-10-28,18-24,male,iOS,53.93,False,
4390,2024-09-06,2,paid_search,,False,,25-34,male,Android,250.2,False,
4391,2024-06-14,2,paid_social,,False,,18-24,female,iOS,204.36,False,
4392,2024-11-10,3,organic,,False,,25-34,female,Android,,False,
4393,2024-11-16,2,organic,,False,,18-24,male,iOS,,False,
4394,2024-08-18,3,paid_social,,True,2024-10-30,35-44,male,iOS,170.21,False,
4395,2024-11-11,2,paid_search,,False,,25-34,female,Android,244.64,False,
4396,2024-03-30,3,paid_social,,False,,45+,female,Android,158.7,False,
4397,2024-04-21,2,paid_social,,False,,35-44,female,Android,160.87,False,
4398,2024-08-09,3,organic,,False,,25-34,male,Android,,False,
4399,2024-07-22,3,organic,,False,,18-24,female,Android,,False,
4400,2024-11-27,5,paid_social,,False,,45+,male,iOS,153.86,False,
4401,2024-12-04,4,organic,,False,,25-34,female,Android,,False,
4402,2024-12-20,3,referral,1079,True,2024-12-26,25-34,male,iOS,66.73,False,
4403,2024-06-02,9,referral,163,False,,25-34,female,Android,52.13,False,
4404,2024-11-19,4,paid_search,,False,,25-34,female,Android,252.49,False,
4405,2024-09-01,2,paid_search,,False,,25-34,female,Android,188.38,False,
4406,2024-12-02,2,organic,,False,,45+,male,Android,,False,
4407,2024-12-16,2,organic,,True,2024-12-22,25-34,female,iOS,,False,
4408,2024-09-24,2,paid_social,,False,,25-34,female,iOS,178.93,False,
4409,2024-12-22,6,push_reactivation,,False,,18-24,female,iOS,34.23,False,
4410,2024-12-03,2,paid_search,,False,,18-24,female,Android,211.14,False,
4411,2024-11-17,4,paid_social,,False,,18-24,female,iOS,190.82,False,
4412,2024-12-20,9,organic,,False,,25-34,male,Android,,False,
4413,2024-09-21,2,organic,,False,,18-24,male,iOS,,False,
4414,2024-05-02,6,organic,,False,,25-34,male,iOS,,False,
4415,2024-10-08,3,organic,,False,,35-44,male,Android,,False,
4416,2024-01-13,4,paid_search,,False,,18-24,female,Android,235.74,False,
4417,2024-08-17,4,paid_search,,False,,25-34,female,Android,203.12,False,
4418,2024-08-09,2,paid_social,,False,,18-24,male,Android,179.25,False,
4419,2024-07-23,3,paid_social,,False,,25-34,female,Android,187.08,False,
4420,2024-11-05,2,paid_social,,False,,18-24,female,Android,199.79,False,
4421,2024-10-31,3,paid_social,,False,,18-24,male,Android,172.16,False,
4422,2024-06-09,1,referral,3361,False,,35-44,female,iOS,64.59,False,
4423,2024-09-08,6,referral,2679,False,,35-44,male,Android,66.63,False,
4424,2024-10-08,6,referral,202,False,,18-24,male,Android,60.83,False,
4425,2024-08-05,5,organic,,True,2024-12-25,35-44,male,iOS,,False,
4426,2024-01-26,1,organic,,True,2024-03-13,18-24,male,Android,,False,
4427,2024-11-14,4,paid_social,,False,,25-34,male,Android,166.25,False,
4428,2024-10-14,1,paid_social,,False,,25-34,female,Android,203.37,False,
4429,2024-12-23,2,paid_search,,False,,25-34,male,Android,220.85,False,
4430,2024-06-19,3,referral,1267,False,,18-24,male,Android,63.05,False,
4431,2024-09-05,8,organic,,False,,25-34,male,Android,,False,
4432,2024-06-13,1,paid_social,,True,2024-06-18,18-24,female,Android,201.99,False,
4433,2024-07-28,5,paid_social,,False,,25-34,female,Android,188.24,False,
4434,2024-08-25,2,push_reactivation,,False,,45+,female,Android,35.54,False,
4435,2024-09-19,1,paid_search,,False,,18-24,male,iOS,207.7,False,
4436,2024-12-26,2,organic,,False,,25-34,male,Android,,False,
4437,2024-10-26,8,paid_social,,False,,25-34,female,Android,193.84,False,
4438,2024-06-20,2,referral,2251,False,,35-44,male,Android,55.45,False,
4439,2024-02-03,5,referral,1377,False,,18-24,female,iOS,57.39,False,
4440,2024-11-09,3,referral,256,False,,25-34,male,Android,55.28,False,
4441,2024-10-21,1,paid_social,,False,,25-34,male,Android,205.62,False,
4442,2024-08-08,1,organic,,False,,25-34,male,Android,,False,
4443,2024-05-26,9,paid_social,,False,,25-34,male,iOS,166.2,False,
4444,2024-10-07,2,organic,,False,,35-44,male,Android,,False,
4445,2024-11-17,3,organic,,False,,35-44,female,Android,,False,
4446,2024-01-20,3,organic,,False,,35-44,female,Android,,False,
4447,2024-12-17,3,organic,,False,,35-44,male,Android,,False,
4448,2024-09-12,2,paid_search,,False,,25-34,female,iOS,197.3,False,
4449,2024-07-29,2,referral,3247,False,,18-24,male,Android,58.03,False,
4450,2024-06-14,2,organic,,False,,18-24,female,iOS,,False,
4451,2024-08-18,2,referral,134,True,2024-09-25,25-34,male,iOS,56.73,False,
4452,2024-10-28,2,paid_social,,False,,45+,female,iOS,155.88,False,
4453,2024-08-30,2,organic,,False,,25-34,male,Android,,False,
4454,2024-09-01,4,organic,,False,,18-24,male,Android,,False,
4455,2024-07-10,4,paid_search,,False,,35-44,female,iOS,192.26,False,
4456,2024-12-23,3,referral,4206,False,,25-34,male,iOS,64.41,False,
4457,2024-10-08,1,paid_search,,False,,18-24,male,Android,228.42,False,
4458,2024-02-01,2,paid_search,,True,2024-09-27,25-34,male,Android,202.81,False,
4459,2024-06-07,2,organic,,False,,25-34,female,Android,,False,
4460,2024-09-12,2,paid_social,,False,,25-34,female,iOS,155.77,False,
4461,2024-09-17,7,organic,,False,,25-34,female,Android,,False,
4462,2024-01-09,4,paid_search,,True,2024-02-16,25-34,female,iOS,239.75,False,
4463,2024-06-07,2,organic,,False,,45+,male,Android,,False,
4464,2024-11-12,2,paid_search,,True,2024-12-17,45+,male,Android,187.69,False,
4465,2024-02-11,4,paid_search,,False,,25-34,female,Android,246.73,False,
4466,2024-12-08,4,organic,,False,,25-34,male,Android,,False,
4467,2024-10-25,1,paid_social,,False,,25-34,male,Android,189.07,False,
4468,2024-05-13,7,paid_search,,True,2024-06-01,25-34,male,Android,192.95,False,
4469,2024-08-20,4,organic,,True,2024-09-26,25-34,female,Android,,False,
4470,2024-05-31,3,paid_social,,False,,25-34,female,Android,206.46,False,
4471,2024-07-23,2,paid_search,,False,,25-34,female,Android,235.59,False,
4472,2024-07-12,10,paid_social,,True,2024-09-19,25-34,male,Android,206.17,False,
4473,2024-07-16,10,paid_search,,False,,35-44,male,Android,236.41,False,
4474,2024-09-27,2,organic,,True,2024-10-12,25-34,male,Android,,False,
4475,2024-05-24,5,organic,,False,,18-24,other,Android,,False,
4476,2024-10-03,2,organic,,False,,45+,female,Android,,False,
4477,2024-08-26,5,organic,,False,,18-24,male,Android,,False,
4478,2024-11-09,2,referral,4027,True,2024-11-19,18-24,female,Android,62.3,False,
4479,2024-12-23,6,organic,,False,,25-34,female,Android,,False,
4480,2024-11-07,10,referral,3796,False,,25-34,male,Android,55.68,False,
4481,2024-09-07,2,paid_search,,False,,25-34,male,Android,239.59,False,
4482,2024-11-24,8,organic,,False,,18-24,male,Android,,False,
4483,2024-04-02,2,paid_social,,True,2024-06-09,35-44,female,Android,201.6,False,
4484,2024-06-22,1,organic,,False,,35-44,male,Android,,False,
4485,2024-05-05,2,referral,2304,False,,25-34,female,Android,52.63,False,
4486,2024-08-16,6,paid_social,,False,,25-34,male,Android,198.11,False,
4487,2024-09-30,8,referral,1251,False,,35-44,male,Android,62.81,False,
4488,2024-12-14,2,referral,4114,False,,45+,male,Android,68.48,False,
4489,2024-08-27,2,organic,,False,,18-24,male,iOS,,False,
4490,2024-12-23,4,paid_search,,False,,45+,male,Android,252.27,False,
4491,2024-11-29,2,paid_social,,False,,25-34,male,iOS,191.72,False,
4492,2024-09-06,2,paid_social,,False,,25-34,female,Android,186.32,False,
4493,2024-12-19,2,paid_social,,False,,35-44,female,Android,204.94,False,
4494,2024-09-07,2,paid_social,,False,,18-24,female,Android,163.88,False,
4495,2024-09-20,3,organic,,True,2024-10-18,35-44,male,iOS,,False,
4496,2024-01-24,7,paid_social,,False,,18-24,male,Android,160.93,False,
4497,2024-10-10,3,organic,,False,,25-34,male,Android,,False,
4498,2024-06-23,2,paid_search,,False,,18-24,male,Android,219.6,False,
4499,2024-09-23,2,push_reactivation,,False,,18-24,male,Android,37.14,False,
4500,2024-12-22,4,referral,771,False,,35-44,male,iOS,53.12,False,
4501,2024-10-25,1,paid_search,,False,,35-44,male,iOS,217.3,False,
4502,2024-04-28,2,paid_social,,False,,25-34,female,iOS,192.72,False,
4503,2024-09-19,10,organic,,False,,25-34,female,Android,,False,
4504,2024-08-27,8,organic,,False,,25-34,female,iOS,,False,
4505,2024-12-22,2,paid_social,,False,,25-34,female,Android,192.36,False,
4506,2024-08-15,1,paid_search,,False,,25-34,female,Android,224.21,False,
4507,2024-12-24,2,push_reactivation,,False,,18-24,male,Android,40.73,False,
4508,2024-11-11,6,paid_search,,False,,25-34,male,Android,197.22,False,
4509,2024-12-14,3,paid_social,,False,,18-24,female,iOS,160.44,False,
4510,2024-03-28,8,paid_social,,False,,25-34,female,Android,196.06,False,
4511,2024-09-05,3,organic,,False,,35-44,female,Android,,False,
4512,2024-04-09,2,paid_search,,False,,18-24,male,Android,206.68,False,
